aX,aY,aZ,gX,gY,gZ
0.722,0.546,-0.243,-0.305,-38.147,-5.981
0.742,0.567,-0.143,-6.104,-46.021,-2.136
0.754,0.615,-0.070,4.211,-41.443,-2.869
0.769,0.670,-0.072,15.869,-34.241,-8.362
0.786,0.641,-0.087,23.682,-27.466,-18.982
0.793,0.514,-0.112,19.958,-27.283,-19.653
0.790,0.476,-0.112,17.700,-28.503,-17.090
0.797,0.458,-0.102,13.550,-33.630,-8.118
0.802,0.473,-0.119,10.437,-36.499,-3.296
0.805,0.501,-0.148,5.432,-43.030,5.066
0.800,0.562,-0.093,6.287,-46.509,7.019
0.803,0.571,-0.028,21.118,-42.847,3.967
0.837,0.547,0.061,28.320,-37.659,1.648
0.860,0.520,0.092,31.006,-32.776,0.732
0.873,0.482,0.108,21.729,-26.245,4.883
0.872,0.500,0.108,13.611,-24.292,8.606
0.869,0.540,0.108,6.775,-20.386,10.010
0.873,0.546,0.086,9.521,-17.883,8.057
0.866,0.519,0.075,11.841,-15.747,7.080
0.846,0.500,0.073,7.263,-14.893,11.536
0.806,0.523,0.114,1.282,-15.808,14.832
0.796,0.556,0.152,-15.320,-14.404,17.822
0.799,0.607,0.173,-18.372,-8.667,15.930
0.798,0.629,0.112,-0.183,8.362,6.714
0.800,0.641,0.034,10.864,11.841,1.831
0.817,0.626,-0.012,16.785,10.437,-1.404
0.827,0.604,0.016,12.634,3.174,-0.610
0.833,0.635,0.040,5.615,0.183,2.197
0.826,0.660,0.050,-3.113,-2.014,2.563
0.816,0.691,0.016,0.122,-0.549,-0.610
0.820,0.693,0.010,4.822,-0.488,-5.615
0.828,0.654,0.043,12.878,-3.601,-17.090
0.833,0.553,0.079,16.968,-2.563,-19.226
0.825,0.529,0.081,14.526,-2.625,-15.930
0.826,0.471,0.149,7.874,-2.563,-12.085
0.828,0.466,0.129,1.831,0.488,-6.897
0.825,0.482,0.066,-4.822,5.371,3.479
0.795,0.601,-0.011,-4.395,2.930,4.700
0.793,0.629,0.003,2.502,-4.700,-5.615
0.829,0.513,0.064,5.249,-6.409,-10.132
0.847,0.463,0.114,7.690,-6.348,-10.193
0.851,0.463,0.175,12.329,1.282,-3.662
0.845,0.500,0.147,10.498,7.935,-2.197
0.848,0.485,0.069,3.357,12.451,-0.061
0.842,0.487,0.018,1.892,9.155,2.686
0.834,0.503,0.046,1.465,5.188,5.066
0.828,0.502,0.064,2.991,1.709,8.118
0.841,0.483,0.087,5.920,1.160,10.925
0.844,0.507,0.111,11.353,2.991,16.724
0.842,0.562,0.130,10.681,4.395,16.418
0.843,0.566,0.131,7.751,5.554,15.076
-1.611,0.868,-0.484,-103.394,420.410,125.549
-1.816,0.906,-0.516,-117.126,438.171,111.816
-2.214,0.990,-0.655,-133.118,445.557,93.384
-2.399,1.004,-0.689,-152.588,446.533,35.583
-2.750,1.109,-0.834,-158.081,445.801,1.038
-2.938,1.180,-0.935,-165.344,441.223,-40.039
-3.173,1.193,-0.996,-181.946,417.847,-148.437
-3.849,0.952,-0.961,-190.491,404.236,-212.463
-4.000,0.780,-0.958,-215.454,385.315,-353.149
-4.000,0.592,-1.556,-225.525,369.934,-437.256
-3.995,0.571,-2.102,-237.976,259.583,-648.376
-3.995,0.254,-2.912,-240.051,149.048,-774.902
-4.000,-0.220,-2.876,-238.403,4.517,-908.813
-4.000,-0.891,-2.469,-226.624,-341.370,-1162.964
-4.000,-2.521,-0.516,-215.576,-509.949,-1274.719
-4.000,-3.418,0.859,-251.648,-764.954,-1486.755
-4.000,-4.000,3.670,-289.795,-832.519,-1536.011
-4.000,-4.000,4.000,-221.130,-850.464,-1209.045
-3.880,-3.974,4.000,-247.314,-788.330,-868.896
-2.980,-3.984,3.977,-578.735,-652.161,-358.643
0.137,-3.997,3.988,-382.874,-500.305,-206.970
0.616,-3.973,3.801,36.560,-254.883,-127.930
0.602,-3.964,2.830,483.337,77.515,-153.931
0.364,-3.865,0.076,378.357,50.293,-134.155
0.306,-3.569,0.347,9.827,-196.655,0.793
0.341,-2.570,2.594,-95.947,-265.381,59.814
0.375,-2.060,3.435,-113.708,-264.160,90.820
0.422,-1.653,3.882,70.374,-100.830,64.636
0.634,-1.339,2.849,163.452,4.761,34.729
0.685,-1.420,1.905,133.240,83.374,17.517
0.638,-1.711,1.041,54.260,57.373,30.212
0.568,-1.815,1.168,-33.752,-0.122,66.162
0.444,-1.738,1.525,-20.813,4.944,78.979
0.432,-1.676,1.422,18.616,31.738,82.214
0.457,-1.698,1.202,94.727,81.604,74.524
0.492,-1.914,0.803,94.604,82.031,79.956
0.461,-1.951,0.749,29.602,43.945,125.916
0.357,-1.625,0.872,1.587,28.137,154.175
0.334,-1.336,0.904,-6.165,25.757,171.082
0.338,-1.124,0.879,11.963,51.819,157.166
0.332,-1.019,0.681,12.024,68.420,140.747
0.322,-1.100,0.512,-22.339,84.656,120.361
0.302,-1.231,0.280,-45.410,81.177,120.483
0.301,-1.271,0.263,-64.880,76.599,122.864
0.327,-1.295,0.226,-57.617,82.581,127.136
0.385,-1.148,-0.023,-39.001,85.999,128.723
0.395,-1.042,-0.139,-24.597,69.336,127.014
0.465,-0.979,-0.168,-34.424,50.720,126.404
0.518,-0.968,-0.068,-53.467,31.982,129.517
0.567,-0.918,0.042,-90.698,17.273,138.977
0.610,-0.714,0.006,-93.140,22.034,138.062
0.623,-0.609,-0.076,-78.003,26.428,122.375
0.659,-0.500,-0.058,-76.965,22.400,114.380
0.669,-0.460,-0.006,-101.562,19.409,103.882
0.737,-0.548,-0.034,-116.760,22.583,97.717
0.778,-0.602,-0.101,-128.296,25.818,94.116
0.806,-0.636,-0.130,-144.836,25.635,99.365
0.772,-0.527,-0.036,-148.560,28.137,106.079
0.720,-0.412,-0.047,-148.376,42.664,110.413
0.685,-0.277,-0.169,-146.912,47.119,109.131
0.700,-0.224,-0.235,-151.733,47.058,110.168
0.722,-0.178,-0.285,-187.500,32.593,115.540
0.747,-0.101,-0.317,-209.290,20.874,115.662
0.752,-0.085,-0.267,-231.567,-0.366,108.948
0.751,-0.084,-0.102,-227.478,-2.930,104.004
0.748,-0.094,-0.048,-203.735,11.047,99.670
0.744,-0.083,-0.049,-190.613,23.071,101.318
0.747,-0.048,-0.129,-181.152,33.508,104.736
0.744,0.003,-0.224,-184.875,34.302,111.816
0.738,0.117,-0.360,-193.481,24.841,113.159
0.751,0.172,-0.362,-200.562,2.258,110.535
0.822,0.178,-0.276,-197.144,-6.958,108.093
0.843,0.135,-0.157,-190.857,-13.977,107.666
0.842,0.106,0.103,-177.979,-11.902,116.760
0.814,0.174,0.122,-173.279,0.488,124.451
0.772,0.263,0.018,-160.706,29.663,129.822
0.702,0.343,-0.261,-148.804,34.119,126.404
0.673,0.358,-0.281,-121.582,26.428,123.840
0.585,0.509,-0.231,-113.037,22.644,124.207
0.553,0.628,-0.227,-106.750,18.616,119.812
0.566,0.671,-0.180,-90.820,7.935,93.811
0.620,0.685,-0.000,-81.482,10.437,82.092
0.636,0.661,0.065,-62.683,37.048,65.857
0.615,0.561,-0.046,-52.429,53.955,62.683
0.594,0.564,-0.155,-41.016,65.186,62.561
0.569,0.598,-0.249,-30.090,64.392,67.261
0.496,0.783,-0.309,-32.593,57.190,72.449
0.450,0.919,-0.311,-48.584,45.105,74.280
0.411,1.050,-0.364,-52.856,40.955,66.040
0.427,1.026,-0.371,-50.842,37.598,55.847
0.446,1.003,-0.366,-37.231,33.569,42.419
0.460,1.013,-0.353,-32.593,32.776,37.720
0.444,1.018,-0.380,-21.423,31.189,25.513
0.411,1.036,-0.479,-15.015,26.978,18.677
0.419,1.041,-0.539,-15.991,6.470,3.723
0.478,0.953,-0.498,-16.968,-7.080,-2.808
0.491,0.924,-0.425,-13.611,-17.395,-7.202
0.490,0.922,-0.343,5.066,-25.146,-19.043
0.526,0.846,-0.220,17.883,-23.865,-28.931
0.572,0.740,-0.181,34.180,-17.456,-42.725
0.634,0.579,-0.245,35.461,-14.771,-43.274
0.661,0.540,-0.327,31.860,-15.869,-40.710
0.686,0.531,-0.389,18.860,-33.813,-30.823
0.752,0.526,-0.256,17.822,-46.326,-27.466
0.790,0.508,-0.101,28.259,-53.162,-24.536
0.833,0.469,0.044,30.945,-46.143,-22.400
0.838,0.469,0.021,29.846,-30.029,-15.564
0.823,0.504,-0.029,30.029,-26.001,-12.512
0.830,0.513,-0.036,31.067,-24.353,-10.376
0.842,0.509,-0.033,35.339,-24.231,-6.470
0.861,0.478,-0.027,36.377,-24.963,-3.601
0.863,0.472,0.008,37.292,-28.564,4.211
0.847,0.557,0.174,35.095,-28.076,8.118
0.831,0.601,0.232,28.809,-23.437,10.132
0.810,0.634,0.206,21.729,-2.869,7.751
0.771,0.681,0.040,26.184,4.822,4.150
0.770,0.672,-0.018,30.457,2.869,-3.662
0.778,0.602,-0.004,27.771,-3.479,-4.639
0.782,0.594,0.022,20.630,-11.475,-0.488
0.797,0.582,0.087,16.235,-12.329,2.075
0.797,0.573,0.118,12.390,-10.803,4.456
0.786,0.599,0.140,13.245,-1.038,6.287
0.765,0.652,0.130,14.709,4.761,3.723
0.766,0.640,0.099,16.602,14.404,-2.563
0.777,0.629,-0.061,18.250,16.968,-4.578
0.783,0.619,-0.131,19.104,15.259,-6.104
0.790,0.602,-0.154,16.541,0.061,-7.263
0.816,0.579,-0.083,14.771,-9.399,-7.324
0.833,0.571,0.011,17.151,-20.874,-8.301
0.873,0.548,0.195,18.555,-18.738,-8.423
0.885,0.549,0.207,18.311,-11.841,-7.324
0.883,0.554,0.172,17.395,4.028,-3.723
0.863,0.582,0.043,17.700,7.812,-2.380
0.854,0.591,0.014,14.221,1.526,-1.587
0.839,0.579,0.063,11.108,-3.540,-1.160
0.827,0.582,0.089,9.888,-6.287,-0.549
0.812,0.588,0.101,14.404,-4.456,-1.221
0.794,0.564,0.111,15.564,-2.319,-1.709
0.798,0.540,0.110,11.902,0.549,-0.061
0.802,0.506,0.109,10.193,1.160,1.831
0.794,0.518,0.106,6.287,0.977,5.676
0.778,0.562,0.079,2.197,-0.183,6.409
0.777,0.587,0.074,-0.488,-1.526,6.470
0.778,0.608,0.079,3.296,-2.075,4.333
0.777,0.609,0.099,6.287,-1.526,2.502
0.780,0.586,0.110,6.714,-2.380,0.183
0.792,0.534,0.157,4.517,-3.357,0.793
0.797,0.523,0.159,0.977,-3.235,2.869
0.795,0.541,0.136,-8.301,-1.282,10.132
0.765,0.634,0.114,-10.010,-0.793,12.085
-1.374,1.041,-0.517,-32.715,372.803,154.907
-1.490,1.095,-0.538,-33.386,371.277,146.545
-1.771,1.211,-0.509,-36.621,369.507,140.137
-1.948,1.329,-0.549,-58.044,368.042,117.737
-2.287,1.731,-0.680,-78.308,360.046,91.736
-2.435,1.869,-0.640,-96.130,348.328,51.453
-2.604,1.919,-0.645,-130.432,343.872,-60.852
-3.035,1.812,-0.806,-142.334,345.215,-128.479
-3.249,1.624,-0.856,-142.700,339.844,-274.719
-3.702,1.062,-0.982,-139.282,337.646,-344.299
-3.929,0.739,-1.151,-148.926,315.979,-466.125
-4.000,0.285,-1.790,-164.551,277.649,-518.250
-4.000,0.144,-2.064,-185.730,209.900,-570.251
-3.995,-0.016,-2.117,-233.032,-1.404,-687.134
-3.997,-0.425,-1.545,-243.652,-118.225,-752.380
-4.000,-0.556,-1.186,-189.636,-304.932,-904.663
-4.000,-0.951,-0.588,-155.823,-378.784,-1001.160
-4.000,-1.618,-0.226,-166.382,-538.574,-1216.980
-4.000,-3.781,0.915,-166.016,-624.146,-1305.847
-4.000,-4.000,1.559,-105.835,-717.346,-1320.495
-4.000,-4.000,3.139,-152.466,-743.713,-1206.360
-3.996,-3.972,3.961,-322.144,-781.982,-996.887
-3.719,-3.970,4.000,-740.051,-729.431,-505.493
-1.557,-4.000,4.000,-629.150,-558.228,-367.187
-0.672,-3.995,3.797,257.629,-58.655,-200.378
-0.470,-3.373,1.253,508.850,79.285,-134.766
-0.575,-3.103,0.222,200.623,-36.621,-78.979
-0.583,-2.912,1.420,9.277,-143.127,-56.274
-0.448,-2.734,2.378,-49.011,-186.279,-28.625
-0.354,-2.544,2.914,44.434,-106.934,19.958
-0.241,-2.072,2.976,105.347,-43.762,33.264
-0.200,-1.873,2.551,150.269,59.326,40.100
-0.122,-1.769,1.605,122.681,75.562,41.748
-0.057,-1.773,1.404,50.964,65.369,56.274
-0.021,-2.046,1.259,35.828,61.401,67.139
-0.011,-2.207,1.278,44.800,62.378,82.153
-0.056,-2.220,1.301,106.567,78.735,116.150
-0.104,-2.049,1.172,136.230,84.351,126.709
-0.067,-2.023,1.102,124.451,75.500,153.198
-0.081,-1.993,0.943,88.013,67.932,172.852
-0.109,-1.904,0.832,53.955,62.866,192.749
-0.120,-1.745,0.733,34.241,62.683,211.487
-0.049,-1.516,0.590,44.617,66.711,205.139
-0.012,-1.495,0.549,48.340,71.655,190.369
-0.013,-1.585,0.515,32.166,71.472,188.538
-0.016,-1.632,0.477,-9.766,71.350,204.773
-0.014,-1.429,0.193,-30.029,72.083,216.492
0.007,-1.255,0.002,-41.687,69.763,221.802
0.056,-1.070,-0.166,-26.123,52.856,206.787
0.195,-0.855,-0.161,-17.944,39.001,192.505
0.244,-0.877,-0.016,-43.030,21.790,173.157
0.363,-1.067,0.194,-62.500,25.879,174.499
0.396,-1.023,0.117,-79.346,37.415,183.472
0.411,-0.891,-0.043,-96.130,55.176,193.176
0.430,-0.704,-0.315,-93.750,53.528,186.523
0.449,-0.696,-0.353,-73.853,37.598,168.457
0.508,-0.664,-0.314,-69.214,31.128,165.405
0.544,-0.599,-0.301,-87.158,24.841,171.631
0.583,-0.493,-0.278,-107.300,22.888,178.040
0.584,-0.448,-0.266,-128.784,20.996,183.899
0.578,-0.379,-0.252,-158.325,18.799,183.350
0.597,-0.218,-0.260,-159.485,20.203,174.683
0.609,-0.182,-0.264,-145.691,30.457,151.062
0.632,-0.149,-0.317,-139.282,36.621,142.273
0.658,-0.141,-0.389,-140.869,39.795,137.695
0.708,-0.159,-0.526,-172.363,28.503,139.832
0.725,-0.168,-0.498,-189.392,14.893,143.127
0.724,-0.150,-0.395,-194.153,-3.296,147.522
0.659,-0.054,-0.224,-183.289,-0.549,146.301
0.632,-0.013,-0.222,-161.804,17.090,140.320
0.609,0.050,-0.364,-158.813,23.804,140.320
0.604,0.101,-0.432,-162.170,24.780,143.921
0.601,0.160,-0.466,-187.805,10.925,151.123
0.597,0.168,-0.505,-203.857,-0.122,152.161
0.598,0.173,-0.498,-212.769,-23.254,156.311
0.588,0.261,-0.346,-197.937,-30.029,156.128
0.572,0.295,-0.227,-143.982,-18.982,148.254
0.541,0.359,-0.130,-117.371,-4.333,144.714
0.538,0.407,-0.204,-100.342,7.690,143.066
0.542,0.453,-0.275,-102.234,7.263,141.113
0.551,0.488,-0.234,-111.206,1.526,139.099
0.515,0.509,-0.243,-124.023,10.803,139.099
0.391,0.719,-0.453,-114.319,20.264,136.536
0.364,0.825,-0.531,-89.416,24.719,125.183
0.374,0.861,-0.505,-35.645,13.367,91.125
0.420,0.841,-0.284,-32.959,4.822,82.886
0.416,0.841,-0.208,-48.828,4.883,84.656
0.347,1.047,-0.269,-43.884,14.648,87.158
0.324,1.208,-0.358,-11.536,27.466,75.562
0.338,1.419,-0.478,2.625,23.682,60.730
0.363,1.450,-0.485,9.399,13.367,42.480
0.397,1.420,-0.428,2.747,-16.418,5.798
0.453,1.200,-0.262,-5.188,-25.635,-6.653
0.469,1.095,-0.236,-10.925,-31.677,-17.822
0.516,0.988,-0.205,-9.338,-34.912,-20.447
0.547,0.918,-0.150,-8.606,-38.757,-23.071
0.578,0.831,-0.090,-6.470,-39.856,-25.452
0.645,0.717,-0.029,-1.709,-35.889,-24.475
0.673,0.698,-0.029,0.916,-26.733,-21.057
0.699,0.673,-0.059,-5.188,-23.499,-18.738
0.704,0.664,-0.084,-22.034,-20.935,-14.771
0.711,0.653,-0.137,-26.001,-21.118,-13.611
0.716,0.637,-0.140,-28.015,-22.949,-13.000
0.721,0.618,-0.117,-32.532,-28.992,-11.230
0.719,0.641,-0.013,-28.564,-27.710,-10.925
0.717,0.656,0.016,-2.502,-11.047,-16.785
0.715,0.622,-0.048,11.108,-1.343,-20.630
0.717,0.602,-0.103,20.081,4.944,-22.095
0.711,0.599,-0.135,13.916,1.343,-19.470
0.711,0.599,-0.129,4.333,-3.479,-16.296
0.718,0.607,-0.130,-10.132,-10.437,-11.230
0.737,0.623,-0.099,-12.512,-12.695,-9.644
0.742,0.641,-0.074,-4.089,-10.925,-9.277
0.761,0.659,-0.034,3.845,-8.667,-11.536
0.783,0.645,-0.010,16.724,-3.479,-17.883
0.810,0.593,-0.002,20.203,0.122,-19.714
0.810,0.586,-0.006,21.484,3.540,-19.958
0.807,0.579,-0.030,13.428,7.507,-17.700
0.805,0.587,-0.116,8.484,6.470,-15.686
0.804,0.617,-0.117,6.531,-0.916,-14.954
0.823,0.619,-0.038,7.263,-3.784,-16.479
0.838,0.609,-0.016,8.728,-4.395,-18.311
0.848,0.581,0.011,12.817,-2.441,-21.912
0.849,0.495,0.078,14.038,0.916,-21.362
0.841,0.496,0.053,14.160,11.658,-15.259
0.826,0.527,-0.072,10.681,13.367,-12.512
0.825,0.523,-0.104,0.122,5.920,-8.240
0.831,0.515,-0.081,-2.563,0.488,-6.714
0.835,0.515,-0.031,-3.845,-3.479,-5.188
0.839,0.517,0.001,-5.127,-1.648,-1.648
0.832,0.528,-0.005,-5.798,1.587,0.183
0.822,0.543,-0.017,-4.761,7.324,1.892
0.811,0.585,-0.048,-1.953,8.606,0.732
0.814,0.583,-0.058,1.282,8.667,-1.648
0.818,0.569,-0.075,2.747,6.653,-5.188
0.804,0.561,-0.123,1.587,4.333,-5.432
0.799,0.564,-0.131,-0.244,-2.502,-5.493
0.817,0.560,-0.093,-0.549,-6.348,-5.798
0.832,0.554,-0.051,2.441,-10.437,-6.897
0.846,0.518,0.014,5.249,-9.521,-7.263
0.842,0.498,0.023,7.507,-7.324,-6.897
0.835,0.489,0.017,8.240,-2.441,-3.845
0.832,0.499,-0.047,6.775,-1.465,-1.709
0.836,0.510,-0.074,0.366,-7.263,1.892
0.844,0.525,-0.041,-3.662,-12.634,2.747
0.839,0.531,0.001,-7.507,-17.212,3.601
0.831,0.548,0.041,-10.498,-18.372,5.554
0.815,0.606,0.112,-7.629,-14.221,5.554
0.808,0.628,0.104,2.991,1.343,2.197
0.804,0.658,-0.009,4.150,7.263,0.244
-1.790,0.906,-0.178,-175.415,357.727,95.703
-1.941,0.942,-0.188,-203.125,384.582,48.218
-2.261,0.953,-0.333,-219.177,398.071,12.756
-2.391,0.873,-0.384,-232.544,406.372,-29.236
-2.745,0.688,-0.540,-249.634,413.940,-109.497
-2.959,0.677,-0.615,-248.352,414.307,-148.804
-3.176,0.656,-0.657,-232.056,412.659,-248.352
-3.674,0.478,-0.784,-228.271,413.513,-303.833
-3.910,0.306,-0.937,-229.065,404.968,-413.940
-4.000,-0.102,-1.460,-232.605,384.888,-464.783
-4.000,-0.263,-1.752,-254.517,293.274,-562.683
-3.993,-0.508,-2.153,-259.949,223.999,-613.464
-3.997,-0.432,-2.206,-251.892,140.320,-668.518
-4.000,-0.276,-2.157,-222.412,-66.833,-834.167
-4.000,-0.788,-1.688,-221.680,-187.988,-950.684
-4.000,-1.515,-1.104,-213.318,-434.326,-1185.486
-4.000,-3.211,0.683,-172.913,-522.156,-1296.081
-4.000,-3.934,1.497,-10.681,-553.711,-1492.004
-4.000,-4.000,2.704,36.560,-518.677,-1470.459
-4.000,-4.000,3.183,-36.804,-495.666,-1306.213
-3.934,-3.980,3.758,-620.422,-638.489,-829.651
-3.315,-3.995,4.000,-818.237,-737.488,-660.828
-2.006,-4.000,4.000,-248.535,-368.774,-407.532
-0.436,-4.000,2.117,176.331,-9.888,-322.388
-0.542,-4.000,-0.917,232.178,143.372,-187.195
-0.651,-4.000,-1.396,25.269,-109.253,-126.587
-0.601,-3.979,1.140,-149.414,-426.025,11.719
-0.509,-2.985,3.994,-64.392,-364.319,68.787
-0.412,-2.118,3.962,58.899,-237.854,89.416
-0.274,-1.607,3.373,186.951,-6.409,51.208
-0.198,-1.284,1.284,161.072,51.819,43.457
-0.164,-1.316,0.589,-18.555,6.409,45.959
-0.002,-1.785,0.864,-113.831,-52.124,52.979
0.059,-1.837,1.384,-147.583,-84.045,79.041
0.092,-1.750,1.986,-77.271,-45.410,79.285
0.121,-1.800,1.777,7.019,7.324,72.632
0.163,-1.969,1.393,71.838,52.124,78.308
0.224,-2.179,1.083,58.228,34.973,100.281
0.197,-2.066,1.154,21.912,4.272,158.203
0.076,-1.556,1.146,7.751,5.005,179.443
0.064,-1.314,1.095,-4.272,11.658,188.538
0.097,-1.159,1.088,-1.892,42.419,172.729
0.130,-1.195,0.973,8.789,64.758,158.264
0.125,-1.286,0.849,1.160,89.539,148.743
0.121,-1.306,0.558,-17.517,89.966,152.344
0.145,-1.269,0.448,-43.213,83.618,150.757
0.252,-1.267,0.291,-42.786,83.862,145.325
0.292,-1.292,0.191,-33.752,87.646,140.930
0.322,-1.290,0.075,-17.212,85.327,139.893
0.386,-1.256,0.015,-24.231,72.266,141.479
0.428,-1.263,0.105,-52.917,45.959,147.461
0.493,-1.129,0.171,-63.110,44.312,151.611
0.512,-1.014,0.097,-68.665,46.997,153.137
0.538,-0.969,0.070,-75.012,49.255,146.179
0.576,-0.980,0.071,-77.148,53.345,143.616
0.571,-0.919,-0.030,-77.881,62.561,143.127
0.575,-0.800,-0.273,-81.299,58.777,142.395
0.601,-0.739,-0.296,-89.111,47.729,142.944
0.656,-0.563,-0.122,-119.629,22.034,144.592
0.677,-0.534,-0.087,-135.132,19.226,140.442
0.689,-0.532,-0.139,-141.907,28.687,130.676
0.693,-0.445,-0.317,-139.221,28.564,128.357
0.697,-0.401,-0.327,-146.118,10.559,122.925
0.735,-0.401,-0.178,-151.306,1.038,120.422
0.759,-0.403,-0.115,-161.987,-5.066,121.521
0.747,-0.290,-0.075,-168.640,-2.991,124.329
0.729,-0.202,-0.071,-173.096,1.038,125.488
0.714,-0.129,-0.077,-172.852,13.000,121.338
0.699,-0.074,-0.115,-171.082,19.287,117.126
0.709,-0.089,-0.173,-173.218,25.452,112.244
0.735,-0.098,-0.292,-176.941,21.912,114.380
0.723,-0.085,-0.366,-182.129,14.282,119.324
0.681,0.025,-0.388,-192.871,-16.235,132.690
0.670,0.131,-0.282,-196.106,-32.654,137.146
0.669,0.237,-0.123,-183.105,-38.391,130.981
0.672,0.288,0.048,-166.382,-23.682,120.544
0.659,0.258,-0.024,-129.150,12.207,106.201
0.609,0.256,-0.289,-121.704,17.212,106.689
0.595,0.294,-0.359,-126.953,9.277,110.901
0.589,0.337,-0.359,-156.555,-27.954,119.629
0.609,0.394,-0.244,-168.213,-43.945,122.803
0.602,0.425,-0.197,-170.959,-57.617,128.784
0.545,0.511,-0.068,-159.180,-58.350,130.493
0.517,0.582,-0.029,-125.427,-50.781,129.150
0.458,0.804,-0.098,-114.441,-50.171,124.695
0.468,0.853,-0.080,-114.746,-57.373,116.211
0.492,0.810,0.022,-133.545,-73.303,101.685
0.481,0.708,0.223,-132.751,-69.397,99.731
0.463,0.730,0.276,-95.642,-43.030,95.459
0.452,0.873,0.227,-72.937,-25.513,90.515
0.438,0.922,0.130,-60.730,-11.169,84.595
0.412,0.953,0.052,-71.594,-7.446,75.073
0.365,0.952,0.041,-81.055,-15.259,70.313
0.374,0.918,0.105,-81.055,-26.611,62.500
0.378,0.913,0.238,-72.205,-22.339,61.584
0.368,0.971,0.231,-46.814,2.441,58.472
0.363,1.102,0.088,-35.950,13.916,52.490
0.386,1.109,0.014,-28.320,19.409,43.518
0.414,1.079,-0.015,-24.841,11.841,27.527
0.415,1.019,0.091,-26.794,5.676,24.109
0.391,1.040,0.176,-22.217,9.705,20.142
0.363,1.110,0.167,-16.052,20.508,15.564
0.366,1.131,0.033,-12.085,31.616,10.559
0.375,1.154,-0.108,-14.709,30.762,-0.061
0.426,1.083,-0.127,-18.616,19.592,-7.385
0.436,1.007,-0.053,-14.221,6.836,-18.311
0.422,0.932,0.042,-1.343,10.010,-22.583
0.423,0.910,0.024,13.245,16.235,-27.466
0.437,0.870,0.009,24.414,21.362,-34.241
0.498,0.778,0.029,18.005,19.714,-33.752
0.527,0.753,0.031,-0.061,15.320,-29.968
0.559,0.718,-0.002,-1.404,13.855,-29.053
0.565,0.724,-0.004,4.089,12.695,-28.687
0.569,0.731,0.010,21.118,11.902,-30.090
0.586,0.729,0.030,27.405,12.573,-31.250
0.599,0.717,0.025,31.738,14.099,-32.715
0.645,0.643,0.050,27.527,12.878,-31.982
0.668,0.598,0.088,13.367,12.512,-24.170
0.675,0.639,0.072,10.864,15.442,-19.348
0.670,0.690,0.019,12.329,18.066,-17.090
0.671,0.710,-0.028,15.442,14.099,-20.081
0.693,0.663,-0.009,15.381,8.179,-21.118
0.701,0.662,0.035,15.625,1.221,-17.639
0.711,0.682,0.136,16.541,1.892,-16.846
0.715,0.669,0.169,17.700,5.737,-17.395
0.714,0.655,0.144,18.982,18.982,-16.846
0.699,0.665,-0.030,18.127,20.386,-15.442
0.699,0.674,-0.065,12.939,5.005,-12.634
0.716,0.685,0.045,9.216,-4.517,-10.376
0.717,0.703,0.125,6.897,-9.216,-7.629
0.709,0.729,0.190,8.606,-2.930,-5.554
0.698,0.762,0.220,11.230,4.089,-7.446
0.703,0.774,0.191,16.418,13.306,-14.099
0.719,0.736,0.130,17.822,13.794,-17.822
0.726,0.696,0.112,19.165,12.939,-20.447
0.732,0.659,0.096,18.677,9.583,-19.653
0.749,0.614,0.122,15.625,6.775,-16.785
0.755,0.616,0.156,9.521,4.517,-10.498
0.761,0.646,0.185,7.935,5.676,-9.033
0.767,0.647,0.176,7.446,7.446,-8.789
0.772,0.642,0.151,9.766,10.681,-8.362
0.768,0.642,0.113,11.230,10.803,-7.507
0.762,0.639,0.108,12.085,9.521,-5.554
0.754,0.646,0.099,11.658,8.667,-4.028
0.753,0.660,0.085,10.376,7.324,-2.686
0.752,0.671,0.084,8.545,1.953,-2.930
0.749,0.653,0.152,9.094,0.305,-4.089
0.745,0.650,0.181,9.766,3.845,-4.578
0.737,0.655,0.171,9.033,7.141,-3.845
0.736,0.664,0.142,7.568,9.766,-2.747
-2.368,0.526,-0.643,-176.941,462.769,89.478
-2.557,0.502,-0.825,-202.942,480.041,72.266
-2.927,0.603,-1.405,-211.304,471.191,68.237
-3.070,0.783,-1.617,-214.844,445.068,57.678
-3.179,0.938,-1.670,-220.459,370.178,-14.404
-3.420,1.068,-1.588,-217.957,338.867,-72.571
-3.568,1.029,-1.553,-206.299,284.363,-212.036
-3.923,0.720,-1.439,-202.576,254.456,-285.339
-4.000,0.448,-1.299,-202.209,188.843,-424.683
-4.000,0.013,-1.123,-198.059,154.480,-490.662
-3.998,-0.006,-1.179,-196.228,62.866,-653.809
-3.998,0.130,-1.610,-212.280,-7.874,-771.973
-4.000,-0.112,-1.738,-226.135,-104.858,-925.415
-4.000,-0.854,-1.496,-173.157,-350.281,-1303.711
-4.000,-3.333,0.033,-104.553,-454.956,-1485.840
-4.000,-4.000,0.933,-87.097,-597.168,-1747.314
-4.000,-4.000,3.212,-165.344,-659.058,-1768.310
-4.000,-3.992,3.957,-324.463,-695.312,-1281.921
-4.000,-3.980,3.573,-570.923,-753.723,-941.956
-3.526,-3.999,3.780,-1112.000,-1001.892,-435.364
-0.739,-3.887,4.000,-670.959,-727.112,-186.279
-0.170,-3.537,3.457,162.720,-200.073,-53.223
-0.231,-3.148,1.165,800.720,315.796,-55.786
-0.704,-2.785,-1.709,388.306,67.566,-35.828
