aX,aY,aZ,gX,gY,gZ
0.485,-0.793,-0.109,23.865,-12.512,-1.526
0.486,-0.805,-0.181,30.396,-17.334,-5.066
0.500,-0.855,-0.165,34.119,-35.095,-6.958
0.525,-0.959,-0.073,32.288,-43.945,-4.089
0.546,-1.007,-0.017,21.118,-60.242,2.686
0.554,-1.082,0.119,16.113,-65.613,9.094
0.539,-0.957,0.228,10.803,-68.176,18.616
0.525,-0.856,0.319,6.653,-62.561,17.517
0.514,-0.904,0.324,5.981,-57.068,10.132
0.508,-0.969,0.270,-1.770,-53.467,5.737
0.486,-1.016,0.235,-6.226,-55.908,8.789
0.484,-1.019,0.291,-10.254,-59.937,13.245
0.486,-1.006,0.374,-16.296,-64.087,25.085
0.457,-0.886,0.476,-19.897,-62.622,30.457
0.429,-0.794,0.516,-28.503,-57.190,33.752
0.402,-0.690,0.599,-31.616,-52.734,31.555
0.382,-0.637,0.604,-34.546,-39.001,27.649
0.352,-0.531,0.576,-33.936,-33.386,23.987
0.355,-0.521,0.590,-31.860,-28.870,18.555
0.361,-0.513,0.598,-25.635,-16.602,7.874
0.371,-0.502,0.582,-22.705,-10.010,2.258
0.380,-0.524,0.555,-16.907,1.648,-9.338
0.406,-0.589,0.473,-14.709,5.798,-13.367
0.421,-0.626,0.441,-13.000,9.399,-17.883
0.445,-0.659,0.391,-12.451,10.437,-19.409
0.455,-0.674,0.369,-11.047,11.841,-21.973
0.469,-0.700,0.352,-7.141,14.893,-29.053
0.499,-0.766,0.320,-5.676,16.052,-31.616
0.512,-0.803,0.294,-6.653,16.174,-32.227
0.532,-0.836,0.287,-8.728,14.160,-30.640
0.543,-0.843,0.321,-9.644,12.329,-28.931
0.553,-0.842,0.347,-9.827,14.648,-26.550
0.560,-0.841,0.358,-9.460,17.395,-26.550
0.559,-0.842,0.361,-6.714,23.071,-26.978
0.568,-0.840,0.361,-5.615,26.123,-27.466
0.580,-0.861,0.362,-3.662,31.250,-28.015
0.611,-0.881,0.388,-1.953,34.180,-27.649
0.620,-0.896,0.362,0.488,38.269,-27.893
0.629,-0.922,0.319,6.775,44.373,-26.550
0.653,-0.931,0.359,7.874,45.288,-22.217
0.653,-0.913,0.356,10.620,53.101,-13.550
0.642,-0.901,0.250,13.733,56.763,-10.376
0.642,-0.900,0.219,17.822,58.533,-7.141
0.642,-0.871,0.200,25.452,61.035,0.488
0.634,-0.787,0.137,28.503,61.890,2.686
0.764,-1.500,0.280,-10.010,-17.090,32.104
0.671,-1.305,0.245,-26.367,-0.793,60.791
0.506,-1.090,-0.024,-30.212,4.517,60.791
0.484,-1.086,-0.069,-34.302,-1.953,50.964
0.511,-1.157,0.064,-35.034,-6.348,44.861
0.515,-1.224,0.116,-37.292,-7.324,38.879
0.505,-1.297,0.141,-50.720,-3.113,34.180
0.474,-1.370,0.195,-59.021,0.000,37.781
0.449,-1.319,0.197,-65.552,10.498,49.377
0.407,-1.205,0.219,-59.814,14.038,51.636
0.394,-1.121,0.280,-48.462,21.423,58.655
0.326,-0.841,0.344,-46.387,27.161,60.852
0.285,-0.703,0.346,-46.387,32.898,60.303
0.245,-0.597,0.334,-47.791,43.274,54.321
0.172,-0.401,0.275,-48.218,47.607,51.331
0.149,-0.312,0.249,-46.875,52.734,40.649
0.144,-0.246,0.219,-43.945,54.382,31.982
0.157,-0.270,0.188,-39.917,55.908,22.827
0.170,-0.291,0.158,-33.997,55.481,10.986
0.182,-0.256,0.168,-32.410,54.077,7.385
0.183,-0.224,0.175,-30.945,55.725,-4.517
0.196,-0.238,0.142,-31.433,57.739,-13.306
0.209,-0.281,0.119,-32.349,59.021,-21.912
0.228,-0.336,0.093,-40.100,57.678,-34.973
0.293,-0.449,0.086,-47.546,54.565,-39.551
0.329,-0.496,0.116,-62.866,49.622,-49.805
0.394,-0.651,0.194,-69.580,50.964,-58.228
0.440,-0.796,0.203,-78.918,58.594,-80.505
0.623,-1.256,0.286,-77.515,62.622,-91.125
0.728,-1.502,0.351,-69.153,68.848,-96.130
0.794,-1.652,0.412,-51.270,96.069,-79.895
0.778,-1.595,0.341,-57.739,117.981,-64.636
0.729,-1.470,0.174,-62.195,147.949,-36.743
0.671,-1.240,-0.097,-53.833,148.437,-27.039
0.673,-1.150,-0.131,-48.340,134.216,-10.925
0.652,-0.898,-0.070,-49.316,128.601,-5.066
0.631,-0.770,-0.029,-47.180,127.014,-3.845
0.617,-0.722,-0.025,-34.790,133.911,-20.386
0.660,-0.902,-0.106,-29.114,136.658,-31.433
0.706,-1.050,-0.110,-25.635,137.695,-39.490
0.757,-1.218,-0.109,-30.029,138.184,-33.997
0.730,-1.187,-0.130,-43.457,135.925,-12.512
0.618,-0.953,-0.142,-50.293,130.859,-1.709
0.568,-0.836,-0.101,-56.580,124.451,6.409
0.524,-0.746,-0.068,-64.026,116.638,13.733
0.458,-0.666,-0.073,-64.575,114.258,14.099
0.443,-0.667,-0.073,-63.232,106.323,15.564
0.444,-0.687,-0.051,-62.744,100.830,17.090
0.450,-0.710,-0.022,-63.171,88.257,20.020
0.452,-0.743,0.027,-63.965,82.214,21.118
0.451,-0.771,0.057,-64.514,75.928,21.423
0.444,-0.800,0.078,-67.932,62.988,20.081
0.441,-0.856,0.111,-68.909,55.115,16.235
0.459,-0.937,0.168,-64.026,38.635,2.563
0.514,-1.138,0.375,-61.768,34.851,0.793
0.514,-1.168,0.459,-61.707,36.560,3.662
0.489,-1.173,0.487,-65.125,52.612,14.099
0.412,-1.072,0.446,-66.528,61.646,19.775
0.376,-0.999,0.404,-67.627,74.036,24.658
0.331,-0.857,0.327,-67.810,75.867,24.292
0.334,-0.806,0.329,-64.392,75.500,18.127
0.374,-0.768,0.349,-61.523,77.820,13.428
0.386,-0.750,0.313,-59.631,81.665,8.728
0.393,-0.736,0.266,-58.777,85.632,-0.488
0.429,-0.750,0.245,-57.861,86.060,-4.944
0.453,-0.774,0.240,-56.763,88.989,-12.939
0.499,-0.853,0.223,-57.373,90.271,-15.747
0.520,-0.893,0.218,-58.838,91.370,-17.151
0.534,-0.926,0.204,-65.125,92.712,-15.869
0.544,-0.948,0.196,-69.092,92.041,-13.733
0.538,-0.935,0.197,-76.050,91.125,-10.315
0.523,-0.942,0.155,-78.735,90.942,-9.460
0.521,-0.956,0.148,-83.923,86.914,-5.005
0.510,-0.939,0.197,-86.609,84.717,-1.892
0.495,-0.922,0.214,-88.989,84.534,0.427
0.476,-0.907,0.213,-90.210,89.172,3.418
0.446,-0.878,0.175,-89.539,92.651,4.822
0.447,-0.877,0.150,-87.158,99.304,7.935
0.475,-0.862,0.126,-85.754,102.295,9.705
0.497,-0.865,0.097,-84.412,105.957,10.742
0.523,-0.874,0.057,-83.496,111.938,12.085
0.574,-0.895,-0.032,-83.435,113.525,13.062
0.606,-0.918,-0.075,-83.984,110.413,17.517
0.684,-0.926,-0.041,-84.045,106.812,21.179
0.710,-0.903,-0.028,-81.909,106.384,25.330
0.741,-0.883,-0.099,-78.918,106.873,26.062
0.749,-0.866,-0.123,-75.989,105.041,28.381
0.748,-0.806,-0.147,-71.106,96.802,37.048
0.729,-0.657,-0.218,-67.078,90.271,39.063
0.728,-0.597,-0.232,-57.007,70.740,37.964
0.747,-0.522,-0.229,-51.270,60.242,34.729
0.761,-0.535,-0.233,-44.556,50.049,30.212
0.779,-0.562,-0.235,-30.579,28.687,24.048
0.798,-0.602,-0.208,-25.574,17.761,22.461
0.798,-0.609,-0.183,-18.799,0.977,20.264
0.794,-0.632,-0.166,-14.465,-4.517,18.982
0.794,-0.646,-0.169,-4.089,-14.832,18.005
0.778,-0.649,-0.162,0.549,-20.752,18.433
0.761,-0.632,-0.155,4.578,-26.733,18.921
0.746,-0.619,-0.151,13.672,-37.903,16.846
0.734,-0.630,-0.130,18.799,-43.457,15.137
0.729,-0.648,-0.112,30.090,-53.528,12.451
0.727,-0.718,-0.050,35.461,-58.044,12.207
0.731,-0.747,-0.001,41.260,-62.500,16.052
0.721,-0.731,0.051,41.443,-61.951,20.142
0.703,-0.672,0.061,39.917,-60.730,24.841
0.677,-0.587,0.060,33.630,-58.044,31.189
0.622,-0.400,0.016,30.823,-57.800,30.457
0.613,-0.336,0.025,29.358,-60.364,17.639
0.645,-0.334,0.070,31.799,-60.181,5.981
0.681,-0.409,0.092,35.522,-58.533,-7.996
0.731,-0.531,0.120,41.443,-54.932,-35.828
0.851,-0.868,0.229,41.382,-53.223,-45.227
0.898,-1.011,0.276,35.095,-44.434,-43.335
0.939,-1.122,0.311,31.006,-37.109,-33.203
0.934,-1.082,0.320,22.949,-18.860,-6.409
0.863,-0.863,0.293,19.409,-8.484,4.761
0.812,-0.734,0.245,16.052,1.892,12.146
0.765,-0.623,0.199,12.512,18.250,15.503
0.701,-0.463,0.131,12.207,24.414,13.916
0.677,-0.405,0.088,10.986,31.616,7.935
0.637,-0.333,0.021,9.766,31.738,4.578
0.626,-0.324,-0.022,7.874,29.968,1.038
0.626,-0.343,-0.036,2.686,19.653,-5.249
0.640,-0.362,0.048,0.000,14.954,-6.836
0.644,-0.365,0.083,-3.174,14.343,-11.780
0.654,-0.402,0.101,-4.395,16.357,-15.686
0.661,-0.431,0.101,-5.676,18.433,-19.775
0.689,-0.505,0.099,-9.277,22.034,-27.649
0.712,-0.554,0.088,-11.597,24.109,-31.128
0.739,-0.607,0.079,-16.846,26.001,-36.377
0.805,-0.732,0.111,-19.409,25.818,-38.513
0.845,-0.807,0.144,-23.804,26.428,-41.748
0.911,-0.985,0.162,-26.428,27.283,-41.138
0.931,-1.062,0.147,-30.273,27.527,-37.537
0.942,-1.110,0.136,-41.504,24.353,-21.057
0.942,-1.108,0.138,-47.607,21.606,-10.315
0.927,-1.067,0.146,-58.655,16.052,9.644
0.884,-0.932,0.171,-62.439,13.855,17.395
0.866,-0.862,0.170,-65.674,11.963,26.611
0.839,-0.756,0.108,-64.941,10.925,28.992
0.828,-0.686,0.093,-63.965,8.606,31.006
0.815,-0.601,0.086,-62.012,3.540,30.396
0.812,-0.501,0.070,-59.326,1.160,24.597
0.841,-0.564,0.078,-47.913,-4.822,5.005
0.940,-0.863,0.118,-41.748,-7.690,-1.526
0.985,-1.005,0.156,-32.959,-9.216,3.906
0.996,-1.144,0.159,-31.006,-6.226,15.747
0.948,-1.084,0.099,-31.494,-2.869,32.410
0.875,-0.963,0.038,-37.842,-4.822,64.758
0.422,-1.411,-0.972,170.654,9.033,-141.235
0.350,-1.346,-1.043,145.996,-68.787,-99.670
0.274,-1.065,-0.668,144.104,-102.295,-86.243
0.262,-0.967,-0.471,153.015,-130.371,-90.271
0.267,-1.021,-0.320,153.625,-133.362,-100.586
0.290,-1.140,-0.350,151.001,-133.667,-110.657
0.327,-1.314,-0.457,143.860,-134.277,-117.676
0.390,-1.599,-0.726,136.230,-143.372,-106.689
0.392,-1.573,-0.719,110.229,-182.129,-59.753
0.353,-1.228,-0.463,98.755,-198.791,-38.391
0.353,-1.053,-0.301,88.013,-206.665,-20.630
0.394,-0.833,-0.113,84.290,-199.158,-20.081
0.429,-0.772,-0.047,79.651,-187.988,-21.484
0.462,-0.724,-0.007,73.059,-154.541,-27.832
0.503,-0.658,-0.038,67.139,-134.766,-30.273
0.501,-0.613,-0.122,55.420,-95.154,-39.612
0.494,-0.641,-0.398,54.443,-79.285,-46.936
0.475,-0.624,-0.495,55.298,-63.538,-59.021
0.451,-0.627,-0.596,52.002,-61.890,-67.078
0.471,-0.698,-0.563,44.067,-62.439,-74.280
0.499,-0.762,-0.491,27.039,-59.082,-74.646
0.523,-0.747,-0.336,26.611,-52.673,-72.632
0.531,-0.812,-0.318,38.330,-35.889,-77.637
0.541,-0.979,-0.428,42.664,-30.762,-74.036
0.538,-1.071,-0.566,42.358,-42.664,-49.622
0.484,-1.039,-0.532,42.480,-57.495,-30.457
0.456,-0.968,-0.479,46.326,-65.979,-15.442
0.438,-0.912,-0.431,66.956,-64.697,-7.507
0.443,-0.907,-0.291,81.909,-58.350,-10.925
0.448,-0.897,-0.222,98.633,-36.926,-12.329
0.395,-0.759,-0.288,98.206,-24.353,-11.902
0.353,-0.748,-0.461,84.412,-12.939,-16.174
0.300,-0.817,-0.706,75.500,-20.264,-15.381
0.300,-0.836,-0.680,68.420,-32.532,-11.597
0.307,-0.821,-0.610,59.570,-51.270,1.221
0.310,-0.742,-0.522,59.204,-55.969,6.042
0.306,-0.700,-0.470,60.059,-60.730,10.498
0.305,-0.626,-0.418,58.655,-60.547,10.254
0.315,-0.641,-0.441,51.392,-60.242,4.578
0.316,-0.608,-0.452,44.495,-62.805,2.991
0.320,-0.558,-0.438,36.560,-65.979,2.136
0.340,-0.581,-0.413,30.090,-69.641,-6.104
0.382,-0.615,-0.388,29.541,-68.787,-8.362
0.390,-0.591,-0.381,24.231,-67.017,-10.742
0.406,-0.530,-0.302,19.104,-65.796,-13.855
0.418,-0.522,-0.265,7.935,-56.885,-26.794
0.434,-0.549,-0.266,4.395,-48.950,-34.546
0.434,-0.560,-0.306,2.625,-40.405,-41.626
0.437,-0.596,-0.358,-3.357,-28.320,-52.917
0.469,-0.817,-0.488,-8.972,-26.855,-53.528
0.489,-0.928,-0.521,-24.170,-34.119,-35.095
0.505,-1.010,-0.541,-34.180,-38.818,-21.667
0.510,-1.049,-0.535,-47.424,-43.762,-6.958
0.550,-1.239,-0.474,-44.617,-41.443,-4.272
0.560,-1.294,-0.458,-19.775,-27.649,6.104
0.525,-1.196,-0.458,-2.075,-20.691,13.550
0.489,-1.059,-0.423,14.771,-16.113,20.752
0.457,-0.932,-0.382,36.743,-12.634,30.884
0.415,-0.708,-0.300,40.588,-13.611,35.522
0.410,-0.622,-0.242,39.673,-16.846,41.321
0.424,-0.476,-0.129,36.133,-15.930,41.382
0.436,-0.425,-0.111,26.245,-7.324,31.799
0.456,-0.441,-0.195,22.339,-1.892,22.888
0.473,-0.506,-0.256,18.921,1.648,14.771
0.489,-0.554,-0.293,13.184,2.136,4.333
0.527,-0.653,-0.374,12.634,1.953,-4.822
0.570,-0.857,-0.479,22.766,-4.028,-32.288
0.694,-1.297,-0.710,32.288,-15.564,-37.170
0.748,-1.365,-0.720,42.542,-34.485,-34.668
0.778,-1.264,-0.488,64.209,-79.468,-21.851
0.753,-1.142,-0.357,72.449,-97.412,-12.024
0.719,-0.978,-0.230,70.557,-124.878,12.024
0.682,-0.664,0.044,60.303,-133.728,19.531
0.683,-0.580,0.167,35.339,-132.507,21.301
0.664,-0.495,0.279,26.733,-121.155,17.395
0.642,-0.478,0.251,22.217,-105.469,11.169
0.618,-0.466,0.198,24.658,-73.486,-4.456
0.586,-0.460,0.113,30.579,-59.998,-12.268
0.577,-0.462,0.088,40.833,-38.147,-23.743
0.557,-0.444,0.041,41.565,-29.846,-27.527
0.550,-0.440,0.029,35.767,-17.822,-34.241
0.544,-0.434,0.006,30.945,-12.146,-37.720
0.556,-0.457,-0.035,27.222,-5.920,-43.335
0.575,-0.550,-0.039,24.292,4.822,-56.885
0.554,-0.534,-0.162,22.644,11.353,-55.115
0.540,-0.489,-0.217,29.602,16.418,-65.613
0.623,-0.771,-0.218,35.034,15.991,-73.242
0.653,-0.815,-0.183,36.804,15.137,-60.913
0.667,-0.697,-0.213,37.964,16.479,-59.387
0.706,-0.802,-0.215,39.612,16.235,-63.599
0.743,-0.893,-0.225,34.180,12.146,-54.016
0.729,-0.759,-0.226,33.325,10.986,-45.349
0.735,-0.747,-0.141,41.626,17.578,-46.875
0.692,-0.798,-0.274,46.204,27.588,-48.767
0.621,-0.783,-0.547,54.443,29.480,-51.086
0.576,-0.924,-0.779,58.838,16.602,-50.232
0.587,-0.969,-0.729,59.814,0.916,-43.518
0.599,-0.946,-0.650,51.636,-23.560,-22.156
0.629,-0.814,-0.532,46.692,-29.541,-15.564
0.645,-0.778,-0.501,33.875,-30.701,-14.709
0.638,-0.796,-0.521,28.870,-26.978,-21.057
0.645,-0.968,-0.580,26.184,-18.799,-44.067
0.665,-1.433,-0.649,20.020,-14.771,-47.913
0.655,-1.581,-0.719,17.517,-10.376,-42.236
0.644,-1.679,-0.741,18.799,-18.799,-6.165
0.601,-1.641,-0.616,19.348,-28.748,20.813
0.551,-1.476,-0.470,17.212,-43.396,72.510
0.417,-1.011,-0.234,14.893,-43.701,88.074
0.366,-0.836,-0.170,6.165,-37.476,94.055
0.331,-0.708,-0.089,0.793,-30.945,89.478
0.327,-0.710,-0.067,-5.859,-21.851,84.106
0.317,-0.713,-0.066,-24.231,2.808,74.585
0.289,-0.743,-0.130,-33.691,16.907,68.665
0.277,-0.780,-0.189,-48.950,43.091,55.054
0.254,-0.803,-0.308,-56.335,52.490,47.485
0.238,-0.794,-0.348,-70.435,62.012,24.109
0.215,-0.809,-0.387,-73.975,62.744,11.353
0.213,-0.817,-0.366,-73.730,60.974,0.916
0.202,-0.767,-0.335,-69.458,52.795,-10.864
0.186,-0.721,-0.321,-67.932,46.753,-16.602
0.198,-0.750,-0.276,-57.617,35.889,-10.742
0.223,-0.635,-0.183,-53.589,34.668,-2.258
0.252,-0.627,-0.148,-51.758,39.490,0.977
0.310,-0.683,-0.075,-52.063,45.776,2.563
0.307,-0.624,-0.072,-52.673,54.932,5.798
0.295,-0.580,-0.082,-52.124,74.951,4.395
0.260,-0.552,-0.188,-50.659,83.740,1.709
0.239,-0.567,-0.292,-46.326,90.454,-2.869
0.220,-0.577,-0.366,-43.762,87.830,-3.967
0.217,-0.585,-0.341,-41.687,83.374,-4.089
0.199,-0.564,-0.334,-41.382,83.862,-4.150
0.193,-0.580,-0.359,-41.443,85.571,-5.554
0.197,-0.631,-0.413,-44.983,90.271,-10.376
0.232,-0.813,-0.533,-46.509,92.102,-11.597
0.259,-0.915,-0.580,-46.753,96.863,-4.639
0.332,-1.116,-0.636,-49.988,97.961,6.348
0.355,-1.094,-0.575,-62.561,101.807,35.706
0.336,-0.982,-0.469,-65.491,111.389,41.504
0.293,-0.954,-0.530,-63.660,125.732,40.710
0.265,-1.000,-0.643,-46.997,149.780,35.034
0.253,-1.035,-0.713,-39.917,154.114,39.185
0.259,-1.039,-0.709,-30.945,158.630,50.842
0.273,-1.029,-0.698,-28.503,160.339,58.411
0.272,-0.973,-0.698,-29.663,160.828,72.815
0.253,-0.845,-0.661,-32.715,160.034,75.928
0.242,-0.799,-0.646,-35.522,159.668,76.965
0.234,-0.757,-0.626,-37.537,160.400,74.768
0.238,-0.789,-0.557,-36.255,163.269,70.557
0.250,-0.874,-0.544,-31.921,175.842,64.087
0.248,-1.006,-0.549,-31.067,183.594,64.209
0.685,-0.958,0.590,-3.784,-3.967,73.975
0.522,-0.817,0.063,-58.228,44.128,52.429
0.367,-1.115,-0.590,-63.599,32.715,43.274
0.375,-1.119,-0.505,-52.002,-16.663,62.317
0.400,-1.002,0.032,-54.199,-28.748,70.740
0.355,-0.888,0.081,-59.875,-25.452,73.792
0.301,-0.828,0.028,-62.927,-8.179,64.148
0.258,-0.797,0.012,-65.430,-4.272,60.425
0.264,-0.779,0.083,-68.665,9.888,54.871
0.281,-0.743,0.160,-63.843,25.085,49.561
0.288,-0.736,0.152,-54.199,44.067,42.358
0.298,-0.746,0.108,-28.442,84.412,27.527
0.321,-0.745,-0.049,-16.968,100.342,22.156
0.334,-0.738,-0.142,-2.136,115.662,15.259
0.376,-0.717,-0.298,-0.427,113.892,13.611
0.403,-0.706,-0.353,-5.371,98.450,11.230
0.462,-0.715,-0.437,-10.742,87.830,9.399
0.487,-0.740,-0.495,-17.334,76.721,7.385
0.508,-0.773,-0.544,-32.776,50.781,6.714
0.551,-0.802,-0.510,-36.255,38.696,8.728
0.565,-0.782,-0.475,-29.602,25.696,13.855
0.566,-0.664,-0.398,-22.339,24.475,17.334
0.552,-0.561,-0.375,-9.399,28.625,23.193
0.525,-0.371,-0.422,-7.141,31.738,23.621
0.520,-0.303,-0.496,-9.216,33.020,23.071
0.524,-0.251,-0.576,-20.691,25.513,18.433
0.574,-0.202,-0.667,-27.771,17.334,13.000
0.628,-0.240,-0.618,-39.734,3.296,-14.709
0.678,-0.547,-0.542,-45.532,2.197,-32.104
0.694,-0.730,-0.396,-55.481,2.563,-44.189
0.689,-0.883,-0.311,-54.382,37.537,-57.556
0.653,-1.125,-0.619,-38.635,63.843,-60.059
0.679,-1.296,-0.805,-13.000,83.130,-47.607
0.734,-1.436,-0.807,-5.737,78.186,-23.437
0.691,-1.245,-0.677,11.230,72.754,31.250
0.601,-0.794,-0.506,11.841,74.768,41.260
0.629,-0.890,-0.546,10.193,76.965,39.978
0.609,-0.927,-0.659,27.710,70.374,58.350
0.439,-0.533,-0.813,28.198,51.636,70.251
0.382,-0.408,-0.757,-0.427,-5.981,67.810
0.340,-0.291,-0.431,-8.362,-29.358,59.814
0.344,-0.279,-0.240,-7.202,-46.204,40.894
0.371,-0.290,-0.013,-8.240,-42.786,32.654
0.394,-0.323,0.023,-12.146,-35.889,24.475
0.449,-0.421,0.031,-28.870,-24.292,11.597
0.648,-0.831,0.281,-47.974,-26.001,17.212
0.635,-0.751,0.442,-90.088,-4.761,44.006
0.511,-0.549,0.277,-105.774,18.250,36.804
0.453,-0.574,0.190,-122.803,33.264,19.958
0.412,-0.663,0.113,-132.385,56.641,-11.292
0.446,-1.037,-0.217,-123.779,64.697,-21.057
0.486,-1.253,-0.275,-98.755,58.960,-24.048
0.576,-1.572,-0.315,-87.219,57.556,-17.029
0.601,-1.642,-0.296,-68.604,61.523,10.010
0.565,-1.473,-0.217,-65.735,65.247,26.672
0.538,-1.329,-0.152,-67.322,69.336,39.246
0.529,-1.254,-0.126,-68.481,92.529,49.133
0.537,-1.180,-0.287,-67.810,107.056,55.054
0.521,-1.041,-0.363,-63.110,121.704,67.078
0.531,-0.853,-0.573,-53.772,125.366,63.049
0.535,-0.814,-0.676,-32.471,117.676,50.659
0.528,-0.569,-0.864,-22.888,109.558,41.565
0.568,-0.594,-1.000,-15.442,96.985,25.085
0.615,-0.688,-1.077,-12.573,44.800,0.610
0.658,-0.763,-0.918,-15.381,11.719,0.366
0.642,-0.718,-0.675,-15.137,-36.133,3.662
0.541,-0.563,-0.268,-10.925,-41.565,1.404
0.474,-0.503,-0.244,-2.380,-34.363,-6.836
0.363,-0.395,-0.296,0.366,-34.119,-10.437
0.331,-0.365,-0.276,3.113,-37.048,-13.916
0.305,-0.333,-0.233,9.460,-43.091,-19.775
0.271,-0.277,-0.169,12.268,-43.640,-23.621
0.271,-0.287,-0.180,16.296,-43.152,-34.546
0.280,-0.342,-0.266,16.663,-45.044,-39.185
0.282,-0.356,-0.292,17.944,-53.650,-46.631
0.264,-0.354,-0.296,20.569,-57.190,-50.903
0.250,-0.357,-0.297,24.475,-59.326,-56.396
0.222,-0.344,-0.309,34.729,-60.791,-71.472
0.198,-0.430,-0.392,39.307,-62.195,-82.520
0.198,-0.531,-0.416,35.583,-71.472,-98.022
0.174,-0.681,-0.448,35.400,-77.271,-101.624
0.159,-0.756,-0.449,52.063,-90.393,-108.154
0.156,-0.944,-0.430,61.829,-96.008,-110.413
0.152,-1.030,-0.418,68.848,-100.281,-110.291
0.138,-1.080,-0.388,81.482,-106.628,-99.731
0.086,-1.052,-0.339,91.553,-107.849,-90.454
0.055,-0.980,-0.311,118.896,-106.567,-73.242
-0.013,-0.796,-0.256,132.019,-100.403,-69.580
-0.061,-0.734,-0.321,147.522,-82.153,-73.914
-0.195,-0.699,-0.656,143.921,-79.224,-78.308
-0.218,-0.666,-0.771,132.202,-84.106,-83.191
-0.194,-0.682,-0.745,114.502,-101.074,-100.037
-0.107,-0.793,-0.778,110.352,-104.980,-102.051
-0.083,-0.764,-0.901,104.248,-130.676,-103.821
0.064,-1.124,-0.970,99.854,-155.823,-113.403
0.133,-1.283,-0.846,84.473,-164.734,-121.704
0.219,-1.270,-0.805,67.444,-138.611,-128.662
0.286,-1.383,-0.700,43.884,-116.882,-140.381
0.361,-1.536,-0.492,21.545,-93.689,-143.127
0.495,-1.754,-0.415,31.738,-77.332,-130.249
0.528,-1.741,-0.433,48.584,-54.932,-78.247
0.527,-1.299,-0.261,48.035,-45.654,-48.889
0.517,-1.070,-0.206,40.344,-11.963,-19.897
0.523,-0.873,-0.323,34.119,6.775,-17.639
0.539,-0.864,-0.421,25.696,21.545,-18.433
0.553,-0.909,-0.514,10.315,40.588,-19.836
0.557,-0.994,-0.716,5.127,46.814,-15.869
0.542,-1.023,-0.830,-14.893,46.753,-3.296
0.501,-1.034,-0.838,-26.550,40.588,3.357
0.476,-1.035,-0.805,-36.926,35.828,6.470
0.423,-1.073,-0.786,-41.077,34.851,7.080
0.396,-1.079,-0.768,-46.021,32.593,8.484
0.371,-1.099,-0.731,-53.467,25.940,12.695
0.309,-1.100,-0.649,-53.345,23.865,17.822
0.273,-1.070,-0.626,-49.072,22.888,31.921
0.196,-0.961,-0.602,-48.157,22.400,38.147
0.166,-0.919,-0.607,-52.063,18.921,46.326
0.138,-0.849,-0.520,-56.763,15.930,50.537
0.128,-0.818,-0.471,-61.523,14.648,54.810
0.115,-0.793,-0.437,-66.895,15.625,62.927
0.082,-0.754,-0.398,-66.895,16.663,67.383
0.068,-0.724,-0.386,-69.458,17.456,76.660
0.035,-0.613,-0.324,-73.730,17.334,79.956
0.029,-0.560,-0.276,-78.979,17.639,81.238
0.035,-0.531,-0.209,-85.693,20.813,79.834
0.039,-0.551,-0.023,-85.693,25.574,79.651
0.032,-0.571,0.037,-81.726,45.532,81.482
0.025,-0.603,-0.026,-79.712,55.420,80.811
0.019,-0.572,-0.120,-75.256,56.702,72.937
0.084,-0.609,-0.134,-74.768,49.805,61.890
0.188,-0.855,-0.056,-80.933,47.974,48.279
0.261,-1.083,-0.051,-96.619,56.946,50.842
0.147,-0.852,-0.119,-99.060,53.711,65.918
0.057,-0.584,-0.114,-92.041,39.978,66.467
0.061,-0.471,-0.026,-79.285,35.950,45.227
0.122,-0.657,-0.007,-63.171,33.325,19.958
0.141,-0.777,-0.064,-35.217,23.254,-3.235
0.124,-0.736,-0.051,-32.410,14.893,-7.507
0.110,-0.725,0.016,-45.471,3.418,-20.935
0.065,-0.619,0.112,-50.598,3.235,-25.574
0.070,-0.588,0.197,-41.382,4.395,-44.922
0.168,-0.743,0.390,-26.733,11.963,-58.838
0.196,-0.830,0.402,-12.512,27.466,-69.031
0.180,-0.823,0.241,5.432,65.125,-72.693
0.209,-0.731,-0.575,12.146,58.594,-84.290
0.284,-0.991,-0.650,13.977,-21.545,-123.230
0.455,-1.467,-0.244,7.385,-52.917,-115.540
0.502,-1.465,-0.104,-11.230,-71.350,-73.364
0.493,-1.334,0.072,-17.639,-69.153,-59.021
0.458,-1.242,0.113,-21.179,-59.937,-49.133
0.281,-1.702,-0.676,33.508,144.958,-123.108
0.214,-1.716,-0.657,29.236,130.371,-64.026
0.113,-1.583,-0.644,31.982,132.446,-37.415
0.017,-1.514,-0.728,73.181,126.892,-2.014
-0.172,-1.301,-0.661,75.439,117.920,21.057
-0.227,-1.110,-0.635,59.204,110.229,43.396
-0.256,-0.969,-0.545,12.817,86.304,58.167
-0.276,-0.896,-0.302,-8.606,85.632,55.603
-0.290,-0.879,-0.338,-35.706,105.835,50.781
-0.303,-0.839,-0.464,-42.480,110.229,46.997
-0.299,-0.843,-0.513,-45.166,103.882,31.433
-0.311,-0.902,-0.634,-38.574,92.163,21.301
-0.312,-0.984,-0.602,-26.428,74.707,12.512
-0.309,-1.068,-0.544,-13.611,51.880,9.033
-0.295,-1.147,-0.559,-13.306,45.776,12.329
-0.286,-1.142,-0.556,-10.132,26.306,18.555
-0.270,-1.060,-0.496,-8.789,16.174,19.775
-0.248,-1.018,-0.470,-5.920,1.343,14.160
-0.171,-0.902,-0.444,-2.686,-4.211,6.042
