aX,aY,aZ,gX,gY,gZ
0.092,-0.988,-0.247,-21.545,30.945,0.427
0.095,-1.001,-0.220,-24.719,19.592,-7.324
0.094,-1.011,-0.219,-23.865,18.188,-9.583
0.098,-1.016,-0.245,-20.996,17.761,-10.925
0.104,-1.024,-0.249,-16.357,15.320,-9.705
0.108,-1.009,-0.175,-13.794,15.991,-7.507
0.106,-0.991,-0.153,-6.958,23.437,-4.150
0.107,-0.957,-0.185,-5.310,26.855,-3.235
0.112,-0.950,-0.198,-5.920,27.893,-1.770
0.133,-0.954,-0.197,-5.066,27.466,-0.549
0.139,-0.949,-0.184,-2.686,26.978,0.977
0.137,-0.947,-0.198,9.216,28.198,4.211
0.119,-0.905,-0.230,22.705,27.771,5.920
0.104,-0.863,-0.263,19.348,25.574,5.493
0.101,-0.865,-0.262,5.920,20.264,2.014
0.112,-0.914,-0.200,-5.737,13.000,-2.197
0.125,-0.970,-0.128,-7.874,6.348,-7.263
0.150,-1.063,-0.108,-2.625,9.521,-7.141
0.155,-1.095,-0.145,6.531,15.137,-4.150
0.158,-1.128,-0.169,11.902,14.709,-2.258
0.159,-1.122,-0.180,9.399,12.634,2.930
0.148,-1.085,-0.200,2.991,10.376,5.554
0.136,-1.054,-0.205,-3.784,7.935,8.179
0.117,-1.012,-0.210,-14.893,3.296,12.268
0.072,-0.952,-0.203,-19.470,1.526,13.428
0.057,-0.944,-0.189,-14.099,1.221,13.977
0.045,-0.916,-0.145,-5.554,3.418,13.977
0.051,-0.910,-0.139,10.254,12.085,11.230
0.081,-0.957,-0.162,14.893,17.822,9.827
0.097,-0.970,-0.194,17.334,24.170,9.460
0.110,-0.961,-0.256,18.433,32.288,8.057
0.141,-0.939,-0.432,19.348,30.273,5.493
0.167,-0.939,-0.482,17.151,15.015,-0.061
0.216,-1.013,-0.406,11.475,5.554,-1.038
0.220,-1.028,-0.354,4.883,-0.916,1.282
0.185,-0.953,-0.354,-2.441,-4.578,10.193
0.158,-0.906,-0.354,-2.502,-6.348,12.634
0.130,-0.857,-0.332,1.404,-13.062,11.963
0.087,-0.805,-0.250,3.418,-15.930,9.155
0.074,-0.813,-0.206,3.540,-16.541,2.441
0.055,-0.872,-0.150,1.709,-14.465,-0.305
0.050,-0.914,-0.133,-1.892,-11.841,-2.258
0.050,-0.996,-0.125,-10.925,-5.188,-2.991
0.053,-1.020,-0.141,-11.047,-0.183,-1.953
0.060,-1.038,-0.179,-1.648,11.597,-0.183
0.091,-1.056,-0.259,3.296,15.076,0.610
0.110,-1.061,-0.277,4.822,15.869,2.136
0.151,-1.079,-0.319,3.296,15.015,3.113
0.166,-1.075,-0.335,2.136,13.367,4.639
0.173,-1.049,-0.327,-0.916,8.057,8.911
0.165,-0.968,-0.283,-3.906,5.615,10.132
0.160,-0.934,-0.264,-6.653,2.319,10.437
0.155,-0.893,-0.231,-6.653,1.526,10.010
0.153,-0.890,-0.224,-5.493,1.709,8.362
0.151,-0.883,-0.229,-2.930,2.197,7.080
-1.051,-1.796,-0.216,136.658,-47.974,-135.132
-1.141,-1.882,0.148,123.901,-56.519,-122.620
-1.313,-2.096,1.186,98.572,-36.377,-122.620
-1.348,-2.339,1.226,76.233,83.923,-108.154
-1.389,-2.745,0.771,93.689,153.809,-75.806
-1.478,-2.697,0.509,122.131,219.543,-28.015
-1.631,-2.500,0.292,143.494,323.853,70.435
-1.970,-2.149,-0.092,105.713,359.924,100.830
-2.063,-2.442,-0.199,-62.866,413.208,131.714
-2.342,-3.755,-0.217,-144.592,451.965,170.959
-2.802,-4.000,-0.378,-164.612,604.797,364.563
-3.995,-4.000,-1.688,-125.916,700.195,509.033
-4.000,-3.932,-2.573,-112.122,765.076,666.931
-4.000,-3.821,-3.045,-219.910,734.985,929.382
-3.981,-3.404,-2.454,-265.991,700.989,1012.329
-3.986,-2.857,-2.305,-298.401,729.614,1081.055
-4.000,-1.071,-3.111,-340.210,738.342,1032.837
-4.000,-0.400,-3.553,-323.120,605.835,749.756
-3.485,-0.208,-3.236,-251.648,479.614,616.394
-2.843,-0.396,-2.542,-198.303,360.657,532.471
-2.293,-0.588,-1.849,-182.678,240.906,467.102
-1.910,-0.579,-1.009,-197.266,227.295,455.017
-1.880,-0.229,-1.109,-179.993,223.694,405.762
-1.493,0.373,-1.874,-132.996,204.285,358.337
-1.213,0.520,-2.062,-76.111,104.126,274.841
-0.821,0.616,-1.734,-65.186,41.870,242.249
-0.694,0.575,-1.320,-60.181,-12.268,210.693
-0.597,0.492,-0.926,-80.566,-60.303,157.104
-0.466,0.419,-0.471,-93.750,-57.129,136.841
-0.395,0.423,-0.452,-96.863,-28.259,92.773
-0.231,0.356,-0.809,-85.571,-19.836,69.519
-0.151,0.335,-1.004,-47.363,-46.082,33.875
-0.038,0.233,-1.032,-39.429,-77.820,22.217
-0.021,0.181,-0.858,-46.387,-112.122,15.442
-0.034,0.154,-0.619,-62.500,-153.137,5.493
-0.031,0.156,-0.313,-45.959,-150.391,-3.967
0.015,0.160,-0.364,36.072,-125.244,-35.339
0.089,0.042,-0.585,74.524,-119.751,-51.636
0.081,0.006,-0.643,116.882,-127.441,-74.646
0.046,-0.089,-0.681,123.474,-136.963,-86.243
0.059,-0.155,-0.685,128.601,-148.804,-97.778
0.094,-0.295,-0.650,147.461,-176.453,-118.652
0.115,-0.356,-0.560,156.738,-191.589,-127.441
0.125,-0.387,-0.476,183.777,-208.130,-144.470
0.095,-0.429,-0.302,196.228,-209.595,-155.518
0.061,-0.460,-0.227,208.984,-194.092,-182.617
0.047,-0.577,-0.324,207.092,-179.810,-195.862
0.064,-0.676,-0.463,197.327,-170.776,-206.238
0.089,-0.972,-0.617,182.190,-190.735,-221.191
0.055,-1.132,-0.494,185.730,-215.576,-225.647
-0.007,-1.228,-0.264,205.261,-241.150,-224.976
-0.034,-1.273,0.171,212.402,-225.464,-222.473
0.045,-1.244,0.105,203.857,-155.945,-214.355
0.155,-1.185,-0.762,205.749,-139.771,-214.355
0.089,-1.298,-1.038,221.924,-214.355,-236.023
-0.110,-1.899,-0.376,217.957,-273.254,-244.934
-0.112,-2.134,0.348,203.979,-307.617,-239.319
-0.025,-2.149,0.927,202.148,-230.896,-192.688
0.175,-1.679,0.411,212.830,-147.095,-167.786
0.171,-1.453,-0.470,198.486,-99.121,-158.813
-0.021,-1.644,-1.217,152.832,-169.739,-173.157
-0.138,-1.928,-0.620,67.017,-341.309,-176.147
-0.165,-2.021,1.111,64.331,-351.685,-158.325
-0.012,-2.037,1.435,93.323,-296.143,-140.686
0.127,-1.999,1.107,177.246,-126.709,-98.755
0.099,-1.666,0.212,201.599,-99.548,-84.717
0.060,-1.615,0.235,183.960,-125.671,-86.731
0.090,-1.723,0.537,161.011,-122.314,-84.351
0.105,-1.688,0.377,147.766,-67.139,-60.852
0.061,-1.447,-0.309,153.931,-55.481,-53.955
0.000,-1.343,-0.441,151.184,-72.510,-57.068
-0.046,-1.343,-0.240,123.474,-151.428,-91.370
0.030,-1.616,0.476,107.056,-166.382,-106.018
0.013,-1.835,0.633,96.008,-182.983,-114.441
0.041,-2.745,2.558,74.707,-154.419,-93.750
0.072,-2.215,1.135,64.697,118.774,27.710
0.050,-1.007,-0.578,99.915,123.352,46.692
0.081,-1.000,-0.385,116.882,79.285,34.119
0.152,-1.159,-0.247,78.491,43.579,15.869
0.244,-1.268,-0.246,45.898,47.119,25.879
0.229,-1.175,-0.292,-33.691,63.843,50.354
0.147,-0.844,-0.656,-66.589,70.251,55.359
0.117,-0.700,-0.786,-84.534,66.162,52.795
0.113,-0.646,-0.740,-93.750,36.621,33.264
0.114,-0.677,-0.654,-98.633,21.240,24.231
0.114,-0.720,-0.544,-108.459,0.793,12.390
0.110,-0.824,-0.238,-104.675,-0.977,9.705
0.106,-0.864,-0.165,-88.928,13.794,8.789
0.096,-0.922,-0.130,-79.468,23.987,9.644
0.099,-0.950,-0.141,-70.190,33.813,10.986
0.108,-0.996,-0.153,-64.880,47.974,16.174
0.112,-1.022,-0.104,-63.416,52.856,21.179
0.104,-1.003,-0.097,-56.091,65.491,27.954
0.103,-0.962,-0.179,-52.307,70.435,27.832
0.112,-0.943,-0.232,-38.025,71.106,22.095
0.148,-0.907,-0.345,-31.738,67.322,17.456
0.164,-0.909,-0.386,-27.832,60.730,12.390
0.177,-0.913,-0.377,-17.029,41.992,3.418
0.205,-0.933,-0.313,-11.230,34.363,-0.183
0.216,-0.942,-0.286,-3.662,24.963,-3.906
0.219,-0.945,-0.251,-1.526,22.705,-4.578
0.221,-0.953,-0.248,4.028,21.179,-4.883
0.227,-0.980,-0.254,6.226,20.874,-4.150
0.223,-0.973,-0.254,8.240,20.569,-2.686
0.197,-0.950,-0.274,13.611,20.264,-0.732
0.197,-0.950,-0.262,20.508,18.860,-1.099
0.200,-0.958,-0.239,12.939,16.724,-0.793
0.208,-0.979,-0.187,1.953,17.273,0.183
0.219,-1.010,-0.179,-11.047,21.240,2.930
0.229,-1.031,-0.221,-10.376,23.071,6.104
0.214,-0.978,-0.252,-5.920,23.743,9.583
0.193,-0.910,-0.285,4.944,19.958,9.644
0.189,-0.864,-0.350,8.728,15.198,5.554
0.202,-0.889,-0.332,9.338,4.028,-0.977
0.217,-0.930,-0.262,7.202,0.854,-1.709
0.213,-0.930,-0.253,3.967,-0.122,-1.526
0.196,-0.922,-0.284,1.587,-0.671,-1.709
0.192,-0.928,-0.303,-1.038,-2.380,-2.563
0.188,-0.933,-0.307,1.282,-7.812,-5.432
0.186,-0.953,-0.281,3.174,-9.888,-6.592
0.186,-0.969,-0.256,5.432,-12.329,-6.836
0.178,-0.984,-0.227,6.714,-11.963,-6.165
0.174,-0.979,-0.236,9.277,-9.399,-4.395
0.172,-0.978,-0.264,11.047,-8.911,-4.333
0.180,-0.999,-0.264,11.658,-9.277,-4.150
0.186,-1.013,-0.261,5.676,-10.864,-0.305
0.157,-0.950,-0.272,2.991,-11.353,1.526
0.144,-0.922,-0.292,2.991,-13.794,-1.038
0.155,-0.954,-0.281,2.869,-16.602,-3.052
0.159,-0.960,-0.228,2.625,-18.066,-2.563
0.137,-0.913,-0.233,4.822,-14.954,-2.380
0.137,-0.913,-0.275,8.728,-12.573,-3.113
0.143,-0.926,-0.274,7.568,-13.550,-4.395
0.149,-0.947,-0.209,2.686,-12.756,-3.662
0.144,-0.938,-0.204,2.930,-6.287,-1.526
0.161,-0.958,-0.303,6.104,-3.723,-1.648
0.175,-0.974,-0.318,2.930,-6.653,-1.343
0.174,-0.969,-0.248,-2.625,-7.996,-0.427
0.153,-0.939,-0.246,-6.897,-7.141,0.427
0.135,-0.900,-0.288,3.235,-4.944,-3.601
0.156,-0.930,-0.359,7.629,-7.874,-7.812
0.173,-0.975,-0.318,-2.380,-16.663,-10.315
0.168,-1.020,-0.236,-8.179,-17.090,-8.118
0.147,-0.999,-0.245,-6.897,-13.123,-3.540
0.116,-0.946,-0.245,-4.028,-12.451,-3.296
0.119,-0.951,-0.207,-5.737,-10.742,-3.479
0.125,-0.971,-0.201,-5.920,-8.057,-2.319
0.118,-0.940,-0.238,-0.488,-5.737,-1.038
0.118,-0.912,-0.250,12.085,-5.981,-3.418
0.149,-0.947,-0.194,10.132,-6.287,-5.432
-1.009,-1.182,0.336,145.203,22.705,-40.771
-1.147,-0.993,0.457,133.972,41.077,-78.491
-1.387,-1.221,0.187,122.559,46.509,-115.967
-1.346,-1.596,0.136,145.691,45.410,-161.926
-1.073,-2.344,0.652,127.075,64.941,-148.376
-1.026,-2.448,0.985,104.736,101.135,-115.051
-1.102,-2.342,1.197,85.815,220.520,-40.955
-1.485,-2.227,0.817,74.768,294.861,-18.921
-1.662,-2.440,0.400,29.724,416.626,23.621
-2.008,-3.167,-0.199,0.183,462.891,67.383
-2.252,-3.520,-0.459,-60.791,561.096,215.942
-2.866,-4.000,-1.128,-103.821,604.858,316.223
-3.378,-4.000,-1.368,-166.931,636.780,433.716
-3.886,-4.000,-1.564,-288.208,694.946,683.411
-4.000,-3.991,-2.276,-310.974,730.652,779.907
-4.000,-3.926,-2.854,-305.542,768.310,898.315
-3.986,-2.845,-3.583,-285.278,749.145,930.298
-3.995,-1.933,-3.443,-244.324,650.574,903.137
-3.969,-0.897,-2.464,-257.446,583.984,840.698
-3.774,-0.757,-1.892,-315.674,519.409,762.207
-3.394,-0.710,-1.504,-440.735,439.636,576.538
-2.539,-0.740,-1.478,-369.446,420.654,481.995
-2.229,-0.622,-1.666,-30.762,370.361,373.779
-1.736,0.047,-2.075,77.820,327.759,353.821
-1.512,0.343,-2.279,16.357,200.745,310.059
-1.068,0.621,-2.213,-56.519,125.183,276.123
-0.911,0.633,-1.944,-97.107,60.120,237.976
-0.794,0.572,-1.701,-63.904,-17.273,165.405
-0.626,0.362,-1.303,-33.691,-44.922,138.733
-0.557,0.307,-1.082,-23.682,-90.820,102.783
-0.383,0.282,-0.744,-31.006,-101.257,87.158
-0.274,0.274,-0.673,-53.894,-104.797,60.913
-0.090,0.286,-0.655,-67.932,-110.107,49.377
-0.033,0.300,-0.604,-74.890,-120.117,36.987
-0.008,0.307,-0.508,-77.271,-136.780,8.911
-0.026,0.228,-0.302,-71.411,-138.672,-7.812
-0.006,0.139,-0.222,-36.743,-123.962,-39.551
0.140,-0.036,-0.340,-13.794,-109.924,-49.194
0.193,-0.076,-0.493,14.954,-104.614,-54.382
0.161,-0.051,-0.616,22.400,-116.699,-56.152
0.114,-0.010,-0.603,37.109,-130.737,-61.951
0.093,0.031,-0.578,94.910,-151.245,-89.294
0.110,-0.050,-0.495,117.065,-158.997,-107.422
0.121,-0.215,-0.383,141.296,-167.297,-137.695
0.150,-0.509,-0.351,149.353,-162.476,-144.775
0.171,-0.555,-0.468,151.245,-165.161,-148.437
0.181,-0.594,-0.544,154.419,-181.641,-151.306
0.153,-0.608,-0.440,166.992,-200.745,-157.166
0.091,-0.615,-0.314,198.975,-213.379,-177.673
-0.030,-0.648,-0.301,199.402,-206.543,-191.162
-0.038,-0.744,-0.369,159.424,-204.285,-212.952
0.078,-1.190,-0.294,147.095,-214.783,-215.332
0.139,-1.362,-0.125,168.823,-234.314,-197.327
0.058,-1.316,0.224,183.899,-230.774,-186.645
-0.019,-1.179,0.325,192.383,-214.294,-182.251
-0.008,-1.001,-0.094,191.772,-150.635,-198.364
0.042,-1.091,-0.588,188.538,-129.822,-214.050
0.069,-1.363,-0.890,173.767,-189.880,-233.765
0.016,-2.011,-0.263,165.649,-246.704,-227.356
-0.023,-2.097,0.384,154.663,-273.315,-185.364
0.018,-1.712,0.853,169.861,-219.299,-165.222
0.082,-1.497,0.296,211.121,-107.300,-165.833
0.070,-1.605,-0.776,207.520,-127.563,-183.350
0.027,-1.911,-0.529,180.847,-194.946,-198.303
0.023,-2.190,0.129,97.778,-289.246,-177.429
0.184,-2.283,1.286,82.886,-258.118,-145.752
0.290,-2.152,1.170,124.146,-112.976,-79.041
0.224,-1.592,0.203,150.574,-80.750,-58.289
0.148,-1.451,0.012,131.287,-136.780,-61.157
0.164,-1.616,0.788,100.098,-173.096,-66.772
0.219,-1.677,1.341,82.764,-172.791,-63.293
0.253,-1.627,1.594,125.427,-47.424,-46.448
0.267,-1.636,0.812,160.889,35.278,-38.940
0.218,-1.575,0.150,200.623,116.272,-4.761
0.051,-1.094,-0.997,194.824,105.286,9.216
0.001,-0.800,-1.414,174.255,60.303,6.287
-0.011,-0.732,-1.383,123.535,-114.502,-71.716
0.172,-1.712,0.298,114.807,-192.078,-120.911
0.289,-2.159,1.255,107.178,-170.532,-121.521
0.269,-1.829,1.076,93.689,-88.196,-82.336
0.174,-1.456,0.578,50.659,21.118,-14.404
0.101,-1.095,-0.180,22.949,45.410,1.526
0.116,-1.070,-0.484,-1.953,58.594,13.123
0.122,-0.998,-0.602,-57.129,48.462,36.072
0.100,-0.848,-0.511,-84.106,40.466,40.222
0.086,-0.804,-0.449,-100.220,38.635,37.720
0.097,-0.837,-0.496,-94.666,42.236,34.424
0.104,-0.844,-0.552,-79.041,41.565,30.334
0.110,-0.844,-0.615,-72.571,36.621,27.527
0.110,-0.851,-0.571,-65.186,30.090,25.146
0.114,-0.859,-0.508,-55.176,16.357,22.217
0.137,-0.901,-0.354,-54.565,10.315,20.752
0.144,-0.907,-0.317,-54.871,5.920,16.602
0.158,-0.928,-0.330,-57.556,5.249,13.794
0.158,-0.937,-0.347,-63.477,1.648,10.193
0.154,-0.924,-0.359,-63.110,-2.136,8.362
0.158,-0.918,-0.329,-60.242,-6.958,5.615
0.163,-0.916,-0.267,-51.086,-17.334,-0.305
0.171,-0.924,-0.130,-45.593,-20.142,-2.136
0.169,-0.922,-0.119,-33.020,-17.029,-4.028
0.168,-0.927,-0.182,-25.208,-14.465,-5.066
0.171,-0.949,-0.192,-9.399,-11.169,-5.066
0.178,-0.986,-0.200,0.366,-8.728,-2.869
0.172,-0.967,-0.193,8.423,-6.653,0.366
0.165,-0.951,-0.168,11.658,-5.249,4.456
0.170,-1.002,-0.098,10.742,-3.174,5.920
0.172,-1.028,-0.064,22.095,6.836,11.230
0.165,-0.977,0.001,26.428,15.503,13.672
0.163,-0.955,-0.047,20.630,35.706,14.648
0.168,-0.956,-0.310,16.052,40.771,14.709
0.165,-0.935,-0.416,12.817,38.879,14.343
0.161,-0.914,-0.469,7.446,19.531,8.972
0.162,-0.897,-0.404,3.723,6.836,4.883
0.169,-0.916,-0.312,-1.831,-9.399,-1.770
0.181,-0.976,-0.178,-3.845,-10.254,-2.380
0.176,-0.971,-0.169,-3.906,-2.441,1.038
0.146,-0.912,-0.257,0.244,1.465,1.831
0.136,-0.888,-0.322,6.348,3.235,0.854
0.137,-0.881,-0.369,11.414,-0.977,-4.944
0.151,-0.918,-0.355,9.155,-5.432,-7.751
0.162,-0.954,-0.318,4.089,-11.169,-9.705
0.175,-1.002,-0.290,3.357,-11.230,-8.850
0.178,-1.013,-0.295,5.432,-11.292,-5.127
0.160,-0.966,-0.271,9.033,-11.719,-3.601
0.155,-0.945,-0.275,13.977,-11.536,-3.723
0.160,-0.938,-0.261,16.724,-13.489,-5.371
0.166,-0.948,-0.182,12.451,-14.465,-5.676
0.168,-0.950,-0.164,6.226,-11.108,-5.493
0.180,-0.984,-0.212,5.554,-7.385,-4.639
0.177,-0.981,-0.246,0.977,-3.113,-0.732
0.143,-0.921,-0.282,-0.549,-3.418,-0.183
0.141,-0.922,-0.309,3.540,-4.517,-1.709
0.154,-0.946,-0.326,13.794,-8.484,-3.662
0.163,-0.963,-0.265,11.536,-9.827,-2.686
0.154,-0.947,-0.239,-3.479,-7.629,-0.732
0.123,-0.886,-0.242,-6.409,-5.676,-1.282
0.126,-0.894,-0.278,4.089,-1.587,-7.141
0.166,-1.006,-0.332,4.639,-1.953,-8.606
0.171,-1.022,-0.304,0.427,-3.784,-7.568
0.146,-0.985,-0.244,-8.789,-5.371,-3.906
0.135,-0.953,-0.251,-4.272,-4.089,-3.479
0.141,-0.948,-0.291,9.949,-0.854,-5.981
0.173,-0.988,-0.309,8.179,-1.587,-5.981
0.174,-0.984,-0.281,-2.441,-2.747,-2.258
0.164,-0.963,-0.263,-2.625,-1.465,-0.427
0.165,-0.958,-0.274,-4.944,-0.549,2.502
0.154,-0.909,-0.283,-5.737,-0.916,2.869
0.155,-0.902,-0.302,-3.540,-1.221,1.709
0.163,-0.919,-0.305,-1.282,-5.371,-1.770
0.178,-0.951,-0.241,-2.319,-7.263,-2.197
-0.866,-1.249,0.716,164.307,2.075,-122.070
-1.042,-1.097,0.613,162.292,50.171,-148.926
-1.104,-1.451,0.432,147.461,61.401,-176.941
-1.019,-1.899,0.562,124.573,97.961,-186.340
-1.011,-2.309,0.752,129.333,143.372,-160.522
-1.131,-2.239,0.606,141.602,201.538,-127.563
-1.295,-2.109,0.334,146.790,300.537,-78.186
-1.578,-2.076,-0.143,122.070,328.064,-65.796
-1.666,-2.216,-0.210,38.574,368.225,-42.664
-1.849,-2.658,-0.109,-4.761,398.499,-20.874
-2.011,-2.977,-0.180,-89.905,486.450,55.420
-2.426,-3.682,-0.699,-132.568,530.640,113.342
-2.703,-3.894,-0.884,-172.424,569.153,182.861
-3.036,-3.999,-1.036,-218.872,654.663,330.261
-3.821,-3.987,-1.365,-212.708,700.317,401.855
-4.000,-3.870,-1.547,-198.791,770.325,530.457
-4.000,-3.601,-2.101,-221.436,782.165,578.796
-3.996,-3.407,-2.390,-311.218,744.751,633.667
-3.984,-2.605,-2.889,-308.594,700.561,628.235
-3.832,-2.095,-2.932,-246.277,638.855,604.126
-3.418,-1.802,-2.676,-129.456,487.427,546.387
-2.588,-1.896,-1.526,-116.394,421.265,534.485
-2.431,-1.776,-1.089,-127.991,339.111,534.424
-2.216,-1.201,-1.015,-128.967,315.369,517.700
-2.002,-1.097,-1.115,-101.074,286.743,454.956
-1.644,-0.794,-1.451,-83.069,275.085,435.730
-1.502,-0.546,-1.663,-70.801,253.052,423.035
-1.207,-0.164,-1.663,-63.904,174.683,399.292
-1.066,-0.004,-1.502,-69.214,137.756,387.634
-0.964,0.197,-1.361,-112.427,87.646,352.478
-0.760,0.473,-1.295,-153.809,65.857,320.618
-0.684,0.498,-1.233,-202.332,27.039,248.779
-0.610,0.562,-1.102,-188.293,18.372,215.576
-0.568,0.578,-1.085,-169.373,14.038,184.998
-0.516,0.566,-1.084,-156.921,2.808,132.507
-0.376,0.456,-1.106,-159.973,-8.362,111.694
-0.324,0.427,-1.095,-171.448,-44.250,85.144
-0.272,0.432,-0.958,-174.255,-63.171,73.364
-0.248,0.404,-0.873,-150.269,-89.478,43.518
-0.203,0.389,-0.807,-92.590,-95.703,27.161
-0.175,0.365,-0.846,-17.212,-98.877,7.080
-0.132,0.257,-0.879,75.989,-112.793,-31.311
-0.053,0.084,-0.854,104.065,-124.084,-39.246
-0.030,0.030,-0.797,146.240,-152.893,-47.668
0.014,-0.015,-0.508,152.893,-165.466,-51.208
0.032,0.026,-0.392,168.823,-168.823,-65.186
0.044,0.117,-0.432,184.326,-165.039,-80.750
0.064,0.071,-0.526,215.637,-166.565,-119.568
0.073,-0.082,-0.707,218.567,-175.659,-134.094
0.052,-0.182,-0.640,214.844,-191.895,-145.447
0.043,-0.293,-0.447,218.262,-221.558,-164.978
0.062,-0.479,0.033,221.863,-224.670,-174.133
0.091,-0.528,0.198,217.773,-198.303,-193.115
0.155,-0.616,-0.010,211.304,-172.363,-203.491
0.173,-0.698,-0.329,229.004,-149.231,-224.487
0.146,-0.997,-0.581,244.202,-168.579,-232.300
0.099,-1.127,-0.362,254.211,-198.120,-236.389
0.060,-1.232,-0.070,256.042,-225.220,-239.990
0.146,-1.562,0.309,242.249,-215.393,-237.793
0.256,-1.696,0.246,216.980,-181.152,-210.937
0.331,-1.675,-0.166,219.116,-180.115,-194.702
0.260,-1.609,-0.246,238.953,-220.398,-182.129
0.072,-1.641,0.261,249.268,-231.689,-185.852
0.075,-1.735,0.556,260.437,-214.478,-191.650
0.168,-1.857,0.592,261.658,-123.779,-189.331
0.373,-1.985,-0.206,240.662,-101.562,-176.758
0.350,-1.965,-0.462,177.307,-177.917,-149.414
0.173,-1.835,0.246,151.550,-231.873,-141.174
0.132,-1.840,0.844,138.123,-250.793,-138.000
0.162,-1.920,1.174,168.579,-150.208,-126.709
0.221,-1.865,0.288,193.359,-81.665,-112.549
0.193,-1.795,-0.288,209.656,-94.849,-101.807
0.122,-1.883,0.052,188.171,-160.034,-103.638
0.125,-1.920,0.704,136.353,-218.201,-96.191
0.202,-1.864,1.526,138.916,-177.002,-86.792
0.230,-1.771,1.354,156.738,-102.417,-73.792
0.205,-1.650,0.850,182.434,37.598,-44.189
0.109,-1.413,-0.211,177.429,65.491,-32.654
0.089,-1.325,-0.483,131.592,40.283,-23.315
0.058,-1.240,-0.497,106.201,9.399,-24.902
0.015,-1.153,-0.493,91.309,-51.880,-36.804
-0.017,-1.111,-0.876,96.313,-95.581,-56.396
0.027,-1.591,0.084,115.234,-190.430,-95.032
0.169,-2.204,2.187,67.871,-247.498,-127.380
0.393,-2.126,1.334,11.353,-79.590,-76.721
0.299,-1.672,0.514,12.390,78.430,25.146
0.064,-0.991,-0.039,27.466,94.482,42.969
0.042,-0.838,-0.372,34.058,102.112,37.903
0.106,-0.725,-0.825,5.981,83.557,27.405
0.141,-0.778,-0.854,-42.786,56.946,15.503
0.164,-0.854,-0.767,-117.676,10.437,2.625
0.199,-1.020,-0.430,-121.155,1.038,3.601
0.208,-1.067,-0.292,-94.360,8.911,18.188
0.168,-0.938,-0.187,-85.449,18.433,26.611
0.135,-0.846,-0.197,-83.313,27.588,30.823
0.106,-0.787,-0.238,-84.106,37.170,25.940
0.088,-0.784,-0.292,-80.688,33.081,20.325
0.098,-0.811,-0.267,-75.562,16.296,8.179
0.134,-0.927,-0.184,-76.172,9.583,2.686
0.156,-0.986,-0.125,-67.749,3.601,-0.610
0.181,-1.065,0.015,-64.453,4.883,0.732
0.180,-1.081,0.034,-62.439,9.216,3.113
0.167,-1.053,0.003,-48.828,17.944,8.301
0.143,-1.001,-0.122,-40.710,17.822,7.874
0.139,-1.003,-0.147,-24.963,8.911,4.761
0.120,-0.979,-0.141,-15.564,4.639,3.113
0.119,-0.987,-0.144,2.136,0.366,-1.099
0.124,-1.010,-0.130,11.597,0.244,-1.831
0.125,-1.001,-0.130,22.156,1.465,-1.709
0.127,-0.988,-0.142,30.457,3.357,-1.892
0.133,-0.975,-0.166,26.306,2.930,-1.831
0.136,-0.974,-0.162,20.752,2.136,-1.465
0.148,-0.978,-0.179,22.705,2.747,-1.526
0.155,-0.976,-0.181,28.992,2.808,-2.014
0.160,-0.957,-0.168,31.250,1.709,-2.869
0.158,-0.951,-0.152,22.156,0.854,-2.258
0.154,-0.943,-0.147,7.812,0.793,-0.793
0.156,-0.939,-0.149,7.202,0.122,-0.854
0.161,-0.942,-0.134,6.836,-2.625,-2.136
0.173,-0.977,-0.098,6.104,-3.113,-3.235
0.180,-1.007,-0.093,6.470,-2.563,-4.089
0.184,-1.027,-0.078,3.845,0.061,-2.136
0.162,-0.988,-0.098,0.122,3.296,-0.244
0.149,-0.966,-0.148,-3.723,6.897,-0.244
0.149,-0.986,-0.195,-3.235,6.042,-1.282
0.154,-1.006,-0.205,-5.432,4.822,-1.221
0.137,-0.987,-0.224,-4.822,3.296,-0.610
0.139,-0.984,-0.216,-0.610,0.977,-0.732
0.146,-0.992,-0.197,3.784,-1.831,-1.282
0.142,-0.989,-0.156,-0.061,-1.343,-0.916
0.135,-0.982,-0.141,-0.366,1.221,-0.427
0.150,-1.005,-0.171,7.324,3.174,-0.305
0.157,-1.002,-0.188,9.521,4.944,1.038
0.156,-0.974,-0.196,3.540,4.517,1.160
0.154,-0.966,-0.175,-1.526,3.052,0.793
0.148,-0.951,-0.147,-1.770,1.160,-0.610
0.148,-0.934,-0.141,3.967,1.831,-2.319
0.163,-0.959,-0.136,10.803,2.869,-3.540
0.170,-0.987,-0.145,6.836,4.883,-2.441
0.153,-0.962,-0.177,-4.761,7.507,-0.122
0.118,-0.911,-0.188,-4.150,6.348,-1.160
0.123,-0.930,-0.193,2.502,5.493,-3.601
0.144,-0.972,-0.215,9.949,4.639,-6.958
0.166,-0.997,-0.226,5.310,2.747,-6.653
0.161,-0.984,-0.216,-6.104,-2.258,-6.836
0.147,-0.985,-0.190,-7.629,-4.517,-7.690
0.145,-1.002,-0.150,-10.620,-6.958,-7.446
0.123,-0.979,-0.071,-12.207,-5.005,-6.226
0.107,-0.948,-0.077,-11.230,-0.854,-5.798
0.098,-0.925,-0.111,-8.118,6.042,-8.301
-1.227,-1.767,0.448,184.021,-78.064,-194.580
-1.284,-1.980,0.541,161.804,-28.015,-222.717
