aX,aY,aZ,gX,gY,gZ
-0.834,1.096,-0.721,15.381,-32.410,-122.437
-0.772,1.009,-0.614,-41.138,-74.646,-125.305
-0.680,0.973,-0.397,-65.125,-93.018,-124.756
-0.639,0.994,-0.273,-92.896,-124.878,-122.009
-0.552,1.061,-0.102,-94.788,-138.184,-123.352
-0.523,1.023,-0.051,-79.651,-166.321,-131.470
-0.470,0.923,0.151,-83.252,-176.636,-131.714
-0.421,0.964,0.259,-97.961,-181.335,-125.793
-0.348,1.080,0.357,-118.713,-185.730,-109.802
-0.188,1.289,0.520,-118.530,-188.721,-109.924
-0.147,1.308,0.584,-131.409,-192.810,-120.483
-0.076,1.524,0.668,-130.920,-197.815,-126.587
-0.047,1.548,0.742,-69.275,-216.187,-149.841
0.008,1.303,0.979,-36.316,-218.506,-160.034
0.087,1.228,1.068,-29.663,-210.388,-164.185
0.181,1.293,1.076,-91.064,-174.011,-162.964
0.274,1.442,0.958,-120.361,-162.292,-167.847
0.299,1.465,1.010,-120.300,-163.391,-188.660
0.307,1.188,1.254,-109.863,-162.048,-200.439
0.315,0.985,1.420,-126.831,-131.836,-202.393
0.374,0.672,1.492,-153.687,-103.394,-189.270
0.464,0.773,1.303,-180.054,-75.806,-169.067
0.585,1.001,1.053,-217.163,-53.833,-148.071
0.743,1.235,1.040,-222.961,-61.096,-157.532
0.731,1.038,1.270,-199.829,-66.162,-188.843
0.674,0.406,1.533,-187.378,-49.316,-188.721
0.715,0.321,1.399,-204.285,5.371,-154.114
0.896,0.506,0.972,-219.116,22.766,-139.893
0.954,0.548,0.836,-221.924,26.917,-136.414
0.971,0.528,0.830,-196.899,15.503,-147.278
0.893,0.297,0.862,-186.157,16.052,-151.794
0.844,0.127,0.807,-188.965,29.419,-144.165
0.861,-0.018,0.838,-197.266,37.170,-132.629
0.918,-0.023,0.873,-206.909,49.011,-122.131
0.943,-0.063,0.781,-225.769,82.764,-111.389
0.918,-0.021,0.400,-228.149,91.248,-109.192
0.901,-0.035,0.296,-225.403,90.515,-111.816
0.896,-0.203,0.237,-231.506,91.980,-109.314
0.907,-0.224,0.290,-248.413,101.257,-91.858
0.887,-0.123,0.370,-254.578,111.267,-86.731
0.837,-0.160,0.308,-261.658,123.840,-88.196
0.786,-0.253,0.208,-270.752,139.709,-96.497
0.754,-0.432,0.053,-268.372,140.442,-97.046
0.737,-0.510,0.024,-251.465,136.108,-85.022
0.682,-0.564,0.011,-240.295,136.108,-73.425
0.647,-0.533,-0.054,-231.445,139.221,-63.660
0.613,-0.501,-0.144,-218.872,142.090,-60.608
0.563,-0.514,-0.351,-211.121,137.573,-64.758
0.539,-0.536,-0.429,-190.857,113.647,-74.219
0.479,-0.629,-0.484,-178.162,95.703,-78.247
0.450,-0.701,-0.447,-157.654,63.232,-82.642
0.402,-0.941,-0.309,-152.588,54.504,-78.735
0.409,-0.964,-0.248,-147.095,51.880,-67.627
0.438,-0.855,-0.200,-131.592,58.899,-41.626
0.449,-0.815,-0.214,-126.587,66.528,-34.363
0.453,-0.791,-0.244,-127.014,83.374,-30.151
0.444,-0.761,-0.326,-126.282,90.271,-30.457
0.436,-0.757,-0.411,-105.469,96.130,-32.471
0.415,-0.856,-0.591,-87.646,91.675,-31.677
0.416,-0.885,-0.621,-50.720,73.608,-22.522
0.393,-0.906,-0.606,-36.743,65.735,-17.883
0.377,-0.919,-0.589,-26.855,60.852,-13.245
0.377,-0.894,-0.595,-17.151,59.448,-0.488
0.404,-0.767,-0.696,-12.512,58.350,4.395
0.413,-0.701,-0.733,-4.456,48.218,4.089
0.384,-0.693,-0.738,-1.648,39.795,-0.366
0.367,-0.751,-0.681,1.160,23.254,-4.944
0.373,-0.838,-0.547,-0.305,20.508,-1.648
0.404,-0.827,-0.498,-3.052,21.912,5.493
0.438,-0.771,-0.479,-19.897,37.537,19.836
0.448,-0.648,-0.597,-30.701,47.302,22.705
0.448,-0.577,-0.722,-31.921,49.316,18.494
0.451,-0.634,-0.795,-26.001,40.771,13.306
0.460,-0.666,-0.826,-19.287,31.433,11.414
0.482,-0.652,-0.874,1.404,8.789,15.869
0.522,-0.610,-0.798,8.118,-2.808,16.418
0.514,-0.592,-0.705,8.362,-13.550,14.099
0.473,-0.563,-0.603,9.155,-13.611,12.268
0.465,-0.615,-0.532,2.441,-4.944,9.827
0.498,-0.643,-0.496,-6.409,5.371,12.207
0.517,-0.583,-0.594,-12.512,15.015,15.503
0.522,-0.525,-0.707,-11.169,15.320,16.663
0.506,-0.490,-0.743,-9.277,7.202,13.245
0.492,-0.520,-0.665,-8.728,-6.287,3.723
0.490,-0.597,-0.471,-9.827,-6.165,2.014
0.512,-0.584,-0.395,-16.541,11.597,3.479
0.524,-0.551,-0.404,-22.156,26.001,1.953
0.498,-0.592,-0.487,-26.367,38.086,-0.977
0.466,-0.644,-0.588,-20.935,40.894,-2.441
0.454,-0.676,-0.714,-13.245,32.593,-0.183
0.480,-0.647,-0.728,0.610,14.038,6.958
0.518,-0.562,-0.706,5.310,7.996,7.996
0.510,-0.564,-0.684,8.240,4.333,6.470
0.493,-0.589,-0.648,8.972,2.869,3.052
0.483,-0.609,-0.583,7.446,5.676,3.235
0.496,-0.592,-0.601,-0.183,16.052,4.333
0.519,-0.555,-0.715,-3.967,18.188,3.418
0.514,-0.570,-0.760,-2.686,8.545,-0.610
0.492,-0.600,-0.759,0.427,-0.427,-1.282
0.486,-0.609,-0.691,4.517,-9.033,-1.160
0.484,-0.629,-0.605,10.498,-13.123,0.732
0.495,-0.616,-0.536,9.094,-7.141,2.930
0.507,-0.552,-0.598,3.723,4.944,3.784
0.511,-0.508,-0.686,1.709,4.822,0.183
0.505,-0.543,-0.679,0.488,1.953,-3.723
0.510,-0.593,-0.650,5.005,-5.859,-6.104
0.520,-0.591,-0.624,7.507,-8.423,-4.944
0.525,-0.579,-0.611,6.470,-6.958,-1.770
0.518,-0.580,-0.609,5.981,-5.005,-0.916
0.510,-0.589,-0.603,3.357,0.183,-0.366
0.511,-0.571,-0.619,1.160,3.601,0.854
0.523,-0.518,-0.689,0.916,5.981,2.075
-1.314,-1.038,0.301,-37.415,-420.593,84.839
-1.477,-0.977,0.368,-40.710,-478.943,94.299
-1.773,-0.799,0.878,-42.542,-503.174,95.093
-1.894,-0.842,1.125,-58.472,-522.888,98.450
-2.232,-1.040,1.229,-76.599,-529.785,112.671
-2.450,-0.847,1.434,-89.172,-545.959,136.475
-2.650,-0.657,1.953,-115.234,-567.200,172.424
-3.145,-1.331,2.690,-128.601,-550.659,193.481
-3.511,-1.838,2.561,-97.717,-529.907,325.989
-4.000,-1.611,2.130,-67.444,-552.185,431.213
-4.000,-0.921,2.341,-50.415,-626.343,629.700
-3.994,0.419,3.810,-70.129,-627.563,694.519
-3.990,0.505,4.000,-103.577,-561.829,737.366
-3.996,0.351,4.000,-168.823,-256.775,844.971
-4.000,0.838,3.634,-174.866,-108.093,939.758
-4.000,1.697,3.429,-124.084,52.490,1149.414
-4.000,3.846,3.840,-100.891,112.366,1210.754
-4.000,4.000,3.885,-101.562,323.547,1121.094
-4.000,3.844,2.350,-132.507,447.510,989.990
-4.000,3.593,1.663,-158.020,526.672,884.277
-4.000,3.717,1.487,-25.574,527.161,829.590
-3.884,4.000,1.304,88.379,506.592,776.184
-3.627,4.000,0.715,170.532,482.239,595.764
-2.753,3.994,-0.006,162.415,446.716,533.203
-2.281,3.993,0.079,146.790,404.724,480.530
-1.937,3.981,0.063,112.488,354.919,347.229
-1.560,3.820,-0.248,95.886,335.022,280.762
-1.380,3.688,-0.413,76.538,282.104,164.612
-1.018,3.304,-0.692,86.609,245.178,105.896
-0.892,2.995,-0.747,129.456,154.297,-7.507
-0.794,2.063,-0.573,127.869,112.305,-49.072
-0.768,1.657,-0.392,102.051,80.688,-71.411
-0.722,1.399,-0.215,22.034,52.856,-67.139
-0.531,1.270,-0.077,-12.512,51.086,-54.199
-0.395,1.436,-0.126,-40.527,39.307,-47.913
-0.194,1.657,-0.336,-24.353,17.395,-67.383
-0.176,1.578,-0.313,0.000,-14.282,-96.497
-0.198,1.250,-0.001,14.526,-68.604,-147.705
-0.206,1.076,0.125,2.502,-81.909,-160.461
-0.207,0.915,0.264,-16.968,-101.807,-160.278
-0.116,0.785,0.687,-21.973,-107.361,-151.306
-0.051,0.826,0.813,-36.682,-96.191,-133.850
0.091,1.035,0.772,-47.546,-85.693,-130.859
0.125,1.064,0.653,-84.229,-77.209,-139.587
0.140,0.948,0.682,-112.793,-80.688,-143.311
0.151,0.879,0.800,-144.714,-82.214,-142.761
0.176,0.911,0.878,-164.368,-79.956,-129.761
0.274,1.162,0.937,-137.390,-83.740,-128.784
0.322,1.219,0.958,-80.261,-88.989,-149.658
0.351,1.039,0.996,-81.787,-84.045,-163.635
0.339,0.815,1.049,-106.384,-74.341,-171.509
0.359,0.671,1.080,-173.706,-47.485,-152.039
0.461,0.827,0.936,-182.373,-41.931,-137.207
0.504,0.954,0.872,-130.310,-61.035,-135.986
0.529,0.868,0.990,-106.934,-70.374,-146.301
0.537,0.724,1.089,-126.465,-54.993,-154.663
0.601,0.588,1.209,-157.410,-35.706,-148.560
0.652,0.591,1.200,-190.918,-13.916,-139.343
0.698,0.611,1.094,-229.797,15.320,-125.244
0.753,0.677,0.870,-219.666,13.733,-123.596
0.764,0.693,0.816,-166.687,-4.150,-130.188
0.781,0.625,0.813,-149.414,-8.728,-137.024
0.790,0.505,0.851,-165.344,1.282,-144.714
0.834,0.395,0.964,-188.965,14.648,-143.127
0.839,0.304,0.937,-214.172,31.372,-141.235
0.826,0.183,0.849,-246.033,59.021,-127.625
0.849,0.199,0.712,-243.774,65.063,-115.723
0.878,0.231,0.609,-215.515,69.092,-107.788
0.903,0.093,0.394,-199.890,65.979,-109.436
0.921,0.037,0.401,-190.979,62.317,-109.070
0.941,0.026,0.447,-204.468,69.824,-103.088
0.924,-0.056,0.463,-221.069,81.299,-100.220
0.896,-0.120,0.438,-249.817,106.873,-88.196
0.856,-0.157,0.366,-256.592,118.652,-79.834
0.847,-0.132,0.296,-247.620,135.010,-68.787
0.812,-0.181,0.107,-236.816,137.146,-67.322
0.799,-0.219,0.062,-229.553,136.536,-66.772
0.793,-0.243,0.043,-234.680,139.648,-65.552
0.788,-0.181,-0.017,-244.385,144.592,-65.002
0.774,-0.145,-0.067,-261.230,150.024,-72.754
0.663,-0.344,-0.130,-261.719,148.010,-79.041
0.599,-0.497,-0.167,-236.633,139.526,-75.623
0.547,-0.640,-0.199,-218.994,135.132,-66.345
0.544,-0.601,-0.217,-205.261,133.240,-55.725
0.553,-0.518,-0.223,-197.571,138.245,-43.823
0.550,-0.342,-0.299,-203.857,145.630,-45.654
0.516,-0.317,-0.395,-221.985,154.358,-64.392
0.422,-0.537,-0.460,-221.924,149.719,-75.134
0.389,-0.685,-0.435,-201.355,133.606,-78.125
0.350,-0.847,-0.473,-181.030,124.634,-70.740
0.347,-0.844,-0.503,-155.762,114.502,-60.852
0.360,-0.799,-0.506,-113.770,98.999,-44.861
0.404,-0.710,-0.467,-103.577,99.304,-41.138
0.409,-0.672,-0.486,-104.797,114.014,-41.016
0.332,-0.647,-0.659,-105.774,118.408,-45.654
0.259,-0.720,-0.753,-90.393,104.370,-57.556
0.130,-0.976,-0.821,-72.571,87.280,-57.922
0.114,-1.072,-0.752,-51.758,69.824,-51.392
0.124,-1.103,-0.673,-27.832,54.443,-26.062
0.131,-1.014,-0.660,-24.963,54.565,-14.038
0.123,-0.964,-0.703,-19.409,50.354,4.272
0.132,-0.898,-0.759,-18.127,45.105,11.475
0.155,-0.845,-0.741,-23.926,35.522,20.203
0.172,-0.806,-0.711,-24.963,31.860,20.813
0.171,-0.818,-0.714,-21.667,27.100,21.240
0.182,-0.831,-0.709,-11.047,16.113,26.123
0.256,-0.797,-0.629,-9.094,15.076,30.884
0.292,-0.730,-0.637,-13.672,23.193,37.720
0.330,-0.620,-0.737,-13.062,23.560,37.048
0.346,-0.614,-0.756,-5.371,12.024,30.762
0.406,-0.619,-0.622,-4.456,8.667,28.503
0.439,-0.598,-0.600,-7.324,12.390,27.527
0.456,-0.566,-0.654,-14.404,23.865,25.330
0.436,-0.538,-0.812,-11.414,20.142,22.522
0.411,-0.585,-0.787,1.465,-1.221,15.991
0.374,-0.659,-0.638,4.822,-7.629,15.503
0.371,-0.647,-0.598,3.784,-6.042,16.785
0.381,-0.610,-0.570,0.549,-1.465,15.930
0.388,-0.605,-0.561,-2.747,4.089,14.648
0.388,-0.601,-0.587,-7.141,15.564,12.390
0.368,-0.594,-0.744,-7.202,16.785,10.986
0.366,-0.596,-0.798,-1.221,5.249,6.897
0.364,-0.662,-0.749,3.479,-2.808,5.371
0.367,-0.683,-0.676,6.470,-8.057,6.226
0.375,-0.652,-0.633,3.662,-4.517,11.841
0.388,-0.581,-0.643,-0.061,-0.244,12.024
0.391,-0.585,-0.653,-5.737,3.540,8.789
0.409,-0.606,-0.635,-6.287,3.906,7.874
0.421,-0.596,-0.643,-7.324,7.568,7.996
0.420,-0.560,-0.760,-5.188,6.897,7.446
0.408,-0.584,-0.758,-1.343,2.319,5.615
0.403,-0.624,-0.688,0.366,-4.395,3.845
0.431,-0.598,-0.638,-0.732,-1.099,5.371
0.443,-0.577,-0.661,0.183,5.310,4.395
0.430,-0.615,-0.654,-1.526,6.470,2.258
0.406,-0.653,-0.660,-4.272,7.935,3.906
0.383,-0.658,-0.754,1.404,4.150,7.324
0.389,-0.659,-0.709,7.080,-2.563,9.644
0.404,-0.651,-0.620,2.930,-3.296,12.024
0.419,-0.581,-0.640,-1.770,3.845,12.817
0.426,-0.537,-0.734,2.930,5.798,10.376
0.439,-0.573,-0.686,4.028,1.648,6.287
0.441,-0.595,-0.623,0.488,1.465,3.540
0.443,-0.562,-0.706,-7.141,8.972,3.418
0.441,-0.568,-0.757,-4.578,7.507,3.540
0.433,-0.591,-0.731,1.038,-2.441,2.747
0.416,-0.642,-0.620,-0.183,-2.625,2.930
0.412,-0.665,-0.622,-1.160,5.920,8.301
0.416,-0.641,-0.698,-0.610,9.094,12.451
0.414,-0.605,-0.723,-0.854,9.766,15.320
-1.529,-1.029,0.347,-80.322,-415.955,65.186
-1.657,-1.101,0.416,-65.247,-451.477,84.473
-1.917,-1.038,0.496,-60.913,-470.215,96.985
-2.035,-0.954,0.484,-57.678,-516.174,113.647
-2.414,-0.855,0.520,-43.579,-549.988,115.295
-2.670,-0.793,0.832,-32.715,-587.646,113.953
-2.928,-0.759,1.381,-91.309,-615.234,118.408
-3.282,-0.978,2.608,-119.385,-595.642,130.432
-3.387,-1.375,2.961,-103.088,-521.729,182.556
-3.740,-2.327,2.523,-83.496,-492.676,246.704
-3.944,-2.228,2.123,-43.091,-518.799,454.224
-4.000,-0.561,2.448,-29.907,-559.082,551.208
-4.000,0.358,3.255,-36.133,-580.750,612.610
-3.995,0.774,3.948,-90.088,-479.492,644.104
-3.998,0.567,4.000,-97.412,-386.963,660.889
-4.000,0.350,4.000,-62.439,-241.394,765.625
-4.000,0.703,3.981,-63.904,-165.161,852.539
-4.000,1.319,3.936,-90.454,28.381,1023.254
-4.000,2.977,3.849,-78.796,97.473,1085.083
-4.000,3.866,3.957,-46.509,150.085,1113.953
-4.000,4.000,3.940,-15.869,335.632,972.107
-3.921,3.976,2.448,-29.053,431.213,849.792
-3.668,3.903,1.641,114.258,417.603,716.125
-2.923,3.889,1.781,230.713,355.896,675.598
-2.720,3.786,1.887,270.325,329.773,635.559
-2.548,3.841,1.695,139.099,384.827,572.632
-1.861,4.000,0.508,98.267,408.386,519.226
-1.413,4.000,-0.078,177.124,347.595,337.280
-0.899,3.675,-0.454,218.567,280.701,239.075
-0.861,3.140,-0.252,219.849,217.102,162.903
-0.842,2.243,0.259,127.625,151.367,93.750
-0.791,2.090,0.327,76.965,146.545,83.191
-0.697,2.104,0.215,46.875,143.433,58.899
-0.506,2.006,-0.223,56.274,130.798,34.973
-0.449,1.816,-0.392,50.293,85.754,-10.681
-0.344,1.468,-0.369,22.827,60.974,-22.705
-0.285,1.421,-0.282,-10.864,38.879,-29.907
-0.227,1.401,-0.196,-36.499,-7.629,-51.392
-0.147,1.295,-0.037,-24.475,-32.898,-68.298
-0.142,1.160,0.065,-6.653,-75.378,-103.210
-0.161,0.807,0.319,-17.822,-86.609,-112.732
-0.158,0.656,0.429,-66.528,-93.506,-105.835
-0.078,0.675,0.676,-89.844,-92.346,-93.750
-0.015,0.801,0.732,-98.633,-91.064,-84.106
0.041,0.923,0.748,-64.636,-101.929,-84.229
0.091,0.999,0.774,-39.307,-111.938,-91.797
0.100,0.973,0.850,-35.339,-120.117,-106.506
0.114,0.860,0.953,-62.683,-113.770,-109.985
0.117,0.835,0.962,-123.840,-101.501,-103.638
0.165,0.986,1.085,-132.812,-101.257,-100.037
0.197,1.011,1.154,-124.634,-102.173,-101.013
0.224,0.957,1.185,-92.773,-99.060,-107.910
0.278,0.789,1.198,-89.722,-92.590,-105.835
0.310,0.817,1.193,-122.253,-68.787,-89.783
0.386,0.997,1.091,-138.306,-59.631,-83.801
0.428,1.045,1.052,-144.836,-55.176,-86.914
0.458,1.015,0.975,-140.198,-56.641,-92.834
0.468,0.997,0.975,-134.827,-58.777,-98.572
0.469,0.959,0.970,-135.254,-56.274,-107.117
0.476,0.918,0.953,-141.235,-52.063,-107.971
0.499,0.897,0.942,-157.532,-42.908,-107.666
0.567,0.862,1.001,-169.373,-36.438,-108.704
0.581,0.812,0.992,-201.355,-15.076,-111.816
0.581,0.747,0.848,-211.670,-6.653,-111.023
0.590,0.775,0.772,-213.989,-2.930,-109.253
0.615,0.829,0.734,-206.421,-5.737,-113.037
0.680,0.803,0.695,-204.285,-7.324,-119.934
0.693,0.720,0.703,-220.032,-5.127,-131.470
0.683,0.553,0.731,-237.671,1.221,-130.981
0.678,0.536,0.702,-260.559,15.381,-121.216
0.710,0.569,0.592,-253.113,17.395,-116.821
0.737,0.551,0.546,-240.723,17.029,-115.906
0.748,0.488,0.489,-240.234,20.935,-120.300
0.732,0.392,0.432,-254.883,25.024,-121.033
0.726,0.353,0.471,-292.847,38.574,-118.774
0.757,0.402,0.468,-306.030,47.729,-117.249
0.773,0.369,0.426,-312.927,54.810,-119.202
0.765,0.221,0.387,-308.350,60.547,-123.108
0.730,-0.136,0.326,-295.044,62.195,-115.784
0.730,-0.196,0.297,-279.907,74.829,-89.233
0.761,-0.043,0.195,-289.429,87.280,-78.430
0.778,0.056,0.122,-316.895,109.009,-77.087
0.734,-0.076,-0.025,-321.411,111.694,-84.595
0.698,-0.245,-0.078,-311.035,108.154,-90.210
0.683,-0.399,-0.078,-266.663,93.994,-83.374
0.708,-0.490,-0.006,-251.770,94.543,-73.120
0.736,-0.410,-0.035,-253.296,114.014,-59.326
0.729,-0.361,-0.209,-259.644,122.803,-60.364
0.707,-0.415,-0.282,-253.662,124.573,-65.613
0.660,-0.511,-0.309,-244.324,121.521,-66.162
0.645,-0.538,-0.316,-234.741,119.080,-66.956
0.621,-0.601,-0.364,-217.285,114.380,-70.129
0.580,-0.739,-0.474,-201.294,107.422,-67.322
0.568,-0.762,-0.469,-163.879,92.529,-54.260
0.506,-0.695,-0.432,-156.189,89.722,-50.415
0.456,-0.719,-0.449,-154.419,89.844,-53.040
0.323,-0.929,-0.630,-146.973,85.327,-51.819
0.270,-1.031,-0.659,-130.371,73.303,-46.082
0.239,-1.091,-0.595,-88.928,45.898,-25.146
0.212,-1.081,-0.397,-77.637,43.274,-14.526
0.218,-1.038,-0.350,-74.158,62.683,2.808
0.256,-0.857,-0.500,-73.425,75.928,8.362
0.254,-0.796,-0.666,-64.270,80.627,6.836
0.199,-0.859,-0.817,-54.810,68.054,3.113
0.189,-0.943,-0.722,-43.579,51.575,1.770
0.200,-0.998,-0.594,-28.931,36.621,12.634
0.227,-0.960,-0.513,-28.076,40.039,21.851
0.227,-0.916,-0.552,-31.311,48.035,37.415
0.265,-0.822,-0.587,-31.677,48.706,43.457
0.317,-0.745,-0.601,-31.433,50.720,51.453
0.424,-0.593,-0.746,-31.433,50.476,50.537
0.449,-0.574,-0.823,-29.236,45.959,46.997
0.461,-0.567,-0.864,-17.822,23.132,40.344
0.464,-0.582,-0.792,-8.850,9.094,37.170
0.464,-0.629,-0.683,2.075,-5.127,32.043
0.473,-0.676,-0.550,2.991,-2.197,32.654
0.482,-0.658,-0.548,1.343,11.292,34.729
0.465,-0.624,-0.649,0.671,16.602,34.302
0.457,-0.602,-0.731,2.502,17.151,34.119
0.465,-0.590,-0.743,10.376,5.371,33.020
0.519,-0.513,-0.691,9.460,2.563,32.043
0.539,-0.436,-0.744,5.310,-1.404,23.621
0.519,-0.471,-0.687,5.005,-7.507,15.076
0.500,-0.557,-0.598,-3.235,-8.606,5.981
0.495,-0.654,-0.589,-7.324,-3.052,8.972
0.502,-0.640,-0.624,-9.033,1.709,13.794
0.502,-0.605,-0.646,-8.606,3.296,17.639
0.469,-0.535,-0.675,-4.272,-0.183,15.076
0.453,-0.583,-0.641,10.132,-9.521,9.338
0.475,-0.607,-0.517,10.742,-7.080,10.132
0.490,-0.572,-0.547,6.592,-0.183,10.254
0.486,-0.586,-0.632,-2.686,7.935,6.165
0.481,-0.604,-0.604,-4.517,6.958,5.432
0.479,-0.604,-0.582,-8.850,8.240,7.202
0.486,-0.582,-0.645,-9.644,10.254,8.301
0.503,-0.549,-0.657,-4.822,11.047,8.667
0.524,-0.480,-0.681,-2.747,11.230,5.493
0.520,-0.486,-0.713,-3.113,8.362,-3.662
0.511,-0.593,-0.703,-4.089,4.639,-6.042
0.511,-0.642,-0.677,-4.395,1.099,-5.249
0.509,-0.659,-0.654,-4.150,-2.136,2.625
0.506,-0.613,-0.643,-3.784,-2.136,6.470
0.510,-0.569,-0.634,-2.075,-0.793,8.667
0.522,-0.525,-0.655,-1.099,0.244,7.202
0.521,-0.534,-0.669,0.916,-0.793,2.380
0.505,-0.587,-0.647,1.465,-2.380,1.038
0.503,-0.600,-0.624,2.075,-3.540,0.977
0.505,-0.594,-0.609,1.892,-1.953,2.319
0.522,-0.563,-0.613,1.770,0.061,2.502
0.526,-0.547,-0.621,2.625,2.625,0.732
-1.062,-1.312,0.175,2.625,-331.665,27.466
-1.131,-1.318,0.185,11.169,-361.267,40.039
-1.325,-1.359,0.383,8.789,-374.939,48.706
-1.418,-1.328,0.485,-1.770,-392.090,69.397
-1.624,-1.113,0.539,-1.099,-404.968,78.674
-1.761,-1.008,0.694,8.911,-427.734,84.839
-1.894,-1.009,1.072,33.875,-468.750,85.266
-2.004,-1.463,2.039,24.597,-457.214,92.468
-2.008,-1.714,2.171,-38.147,-373.291,163.025
-2.212,-1.534,1.332,-51.086,-344.360,219.238
-2.501,-1.172,0.803,13.306,-418.945,306.580
-3.249,-0.283,1.276,50.110,-502.808,323.669
-3.521,-0.235,2.222,57.617,-571.106,322.510
-3.706,-0.696,3.097,1.038,-558.594,334.839
-3.991,-1.699,3.698,-24.780,-492.798,387.939
-4.000,-1.793,3.515,-39.063,-351.379,569.092
-4.000,-0.924,2.966,-38.879,-303.040,674.683
-3.996,-0.123,3.036,-37.354,-273.499,773.010
-3.999,1.208,3.738,-36.072,-215.759,908.691
-4.000,1.925,4.000,-41.382,-164.856,952.087
-4.000,2.715,4.000,-43.396,10.864,981.323
-4.000,2.876,3.613,-45.288,119.385,958.130
-4.000,2.472,3.002,-5.005,216.797,929.077
-4.000,3.261,3.371,59.570,196.472,932.739
-4.000,3.930,3.917,121.094,187.744,918.030
-3.985,4.000,3.917,129.639,283.142,802.063
-3.554,4.000,2.847,124.023,332.458,734.680
-3.129,3.979,2.455,182.007,361.999,611.694
-2.412,3.996,1.448,207.336,364.685,545.837
-2.133,3.992,0.947,207.764,359.253,478.882
-1.880,3.915,0.629,157.288,321.167,350.525
-1.386,3.609,0.343,135.864,297.485,290.222
-1.184,3.343,0.154,148.499,235.962,159.851
-0.983,2.417,0.078,160.950,196.289,101.379
-0.945,1.942,0.201,153.564,162.964,59.937
-0.898,1.613,0.282,90.698,132.080,30.579
-0.725,1.390,0.233,64.270,122.986,27.771
-0.601,1.389,0.172,55.969,92.468,8.606
-0.384,1.301,0.105,59.082,72.998,-8.789
-0.306,1.206,0.108,44.922,36.316,-39.978
-0.167,1.071,0.179,33.081,18.677,-51.636
-0.121,1.012,0.280,20.935,1.648,-62.622
-0.097,0.927,0.412,6.409,-26.123,-82.520
-0.050,0.719,0.693,10.498,-36.194,-89.783
-0.019,0.648,0.743,6.653,-39.185,-98.328
0.054,0.640,0.705,-8.240,-38.879,-101.196
0.096,0.678,0.716,-28.931,-40.955,-106.018
0.117,0.669,0.721,-74.219,-51.697,-122.681
0.118,0.613,0.893,-88.745,-61.768,-128.418
0.130,0.649,1.040,-90.210,-74.158,-135.071
0.149,0.668,1.134,-81.299,-74.158,-140.747
0.164,0.615,1.144,-81.238,-69.336,-149.963
0.209,0.555,1.137,-105.041,-60.974,-150.940
0.218,0.549,1.137,-138.977,-52.307,-149.475
0.230,0.616,1.161,-179.749,-46.814,-143.188
0.265,0.810,1.204,-172.668,-50.537,-143.799
0.285,0.878,1.220,-130.188,-61.401,-158.875
0.304,0.782,1.251,-118.530,-61.279,-170.471
0.306,0.653,1.217,-139.832,-46.936,-181.885
0.321,0.547,1.132,-166.077,-38.452,-179.138
0.332,0.596,1.124,-189.636,-33.203,-173.340
0.349,0.682,1.158,-188.782,-36.865,-168.396
0.391,0.693,1.278,-169.189,-39.307,-172.791
0.421,0.681,1.323,-154.114,-25.696,-181.641
0.462,0.612,1.214,-167.480,-11.841,-185.181
0.468,0.546,1.118,-201.416,3.052,-184.021
0.522,0.530,1.118,-207.764,2.136,-179.016
0.557,0.569,1.130,-205.811,-0.183,-174.988
0.575,0.566,1.121,-193.909,-2.380,-176.453
0.607,0.578,1.133,-193.542,0.122,-178.345
0.639,0.630,1.166,-207.336,14.771,-187.622
0.708,0.567,1.181,-217.590,25.269,-194.336
0.738,0.453,1.189,-227.905,35.278,-198.364
0.755,0.284,1.195,-250.732,57.678,-192.200
0.796,0.016,1.164,-259.460,69.458,-178.467
0.838,0.055,1.132,-264.709,90.088,-141.785
0.924,0.404,0.953,-266.663,99.365,-131.531
0.922,0.481,0.795,-267.944,104.858,-133.179
0.838,0.215,0.638,-257.141,94.482,-154.724
0.811,0.077,0.733,-248.657,85.083,-159.058
0.797,-0.029,0.858,-251.160,93.018,-151.367
0.790,-0.148,0.930,-265.930,113.098,-142.273
0.775,-0.179,0.771,-291.016,153.992,-124.939
0.737,-0.257,0.388,-284.058,156.616,-117.981
0.715,-0.283,0.315,-268.616,149.414,-111.328
0.682,-0.315,0.295,-247.742,137.146,-101.929
0.656,-0.308,0.297,-246.765,137.756,-98.877
0.663,-0.300,0.281,-259.216,145.752,-98.816
0.625,-0.449,0.172,-265.320,148.071,-99.915
0.592,-0.580,0.118,-246.948,137.268,-94.177
0.558,-0.808,0.157,-232.239,131.165,-83.801
0.561,-0.818,0.206,-223.083,131.653,-68.420
0.569,-0.741,0.203,-225.708,153.748,-40.344
0.574,-0.552,-0.021,-231.079,164.490,-35.217
0.578,-0.483,-0.112,-240.662,166.382,-41.809
0.534,-0.510,-0.214,-241.272,160.767,-51.208
0.480,-0.620,-0.265,-218.750,138.855,-63.416
0.389,-0.915,-0.246,-201.660,125.244,-61.096
0.385,-1.017,-0.171,-188.232,115.295,-52.307
0.406,-1.034,-0.097,-178.101,116.760,-23.499
0.456,-0.847,-0.147,-179.077,126.587,-11.780
0.468,-0.703,-0.295,-169.495,138.000,-7.080
0.441,-0.534,-0.560,-149.536,130.249,-14.587
0.410,-0.606,-0.552,-92.224,100.525,-36.804
