aX,aY,aZ,gX,gY,gZ
-0.060,1.197,-3.324,-83.069,71.228,-34.668
-0.249,1.237,-3.606,-56.091,-19.836,-74.402
-0.650,1.114,-4.000,-15.686,-66.162,-98.694
-0.834,0.944,-4.000,43.701,-97.900,-122.131
-1.002,0.694,-4.000,194.824,-116.150,-180.481
-1.327,-0.236,-3.993,260.071,-125.061,-206.970
-1.511,-0.794,-3.996,344.299,-180.908,-227.173
-1.966,-1.686,-4.000,390.442,-207.825,-228.516
-2.202,-2.094,-4.000,533.508,-218.506,-271.606
-2.712,-3.139,-4.000,614.319,-227.844,-324.585
-3.104,-3.716,-4.000,731.872,-359.619,-473.267
-3.930,-4.000,-4.000,762.451,-485.474,-555.237
-4.000,-4.000,-4.000,782.715,-621.399,-632.996
-4.000,-3.996,-4.000,783.142,-857.727,-723.816
-3.990,-3.992,-4.000,740.478,-938.965,-702.270
-3.987,-4.000,-3.996,568.604,-964.600,-518.372
-3.879,-3.842,-3.646,488.037,-895.752,-391.785
-3.740,-3.389,-3.272,405.579,-692.078,-158.203
-3.416,-2.224,-2.441,406.189,-609.131,-88.501
-3.290,-1.925,-1.898,422.485,-551.514,-60.364
-3.126,-1.864,-1.239,429.382,-462.158,-79.285
-2.446,-2.093,-0.043,393.677,-402.466,-95.337
-2.009,-2.101,0.275,261.902,-294.983,-64.880
-1.487,-1.800,0.364,202.881,-254.883,-15.076
-1.383,-1.576,0.330,156.982,-173.584,76.355
-1.224,-1.303,0.335,149.475,-140.381,95.703
-1.138,-1.282,0.391,140.137,-117.554,95.825
-1.031,-1.304,0.463,112.549,-90.820,61.584
-0.770,-1.368,0.562,94.543,-82.153,39.490
-0.655,-1.403,0.578,70.984,-59.814,13.855
-0.456,-1.393,0.608,74.341,-38.879,8.545
-0.360,-1.353,0.625,82.214,3.235,4.944
-0.170,-1.270,0.626,76.965,18.616,6.653
-0.086,-1.229,0.608,64.941,31.738,10.193
-0.006,-1.193,0.573,27.710,53.040,23.621
0.114,-1.122,0.453,9.827,62.561,32.288
0.150,-1.059,0.374,-5.432,87.891,45.349
0.274,-0.997,0.239,-3.418,99.548,45.410
0.354,-1.017,0.214,-1.038,105.652,39.978
0.427,-1.052,0.202,-8.972,104.309,28.076
0.509,-1.082,0.186,-18.066,105.469,31.433
0.530,-1.054,0.185,-37.476,129.211,59.387
0.542,-0.938,0.138,-44.373,148.437,73.608
0.543,-0.887,0.063,-59.753,163.696,82.947
0.585,-0.831,-0.101,-67.322,150.085,72.449
0.622,-0.864,-0.128,-73.547,127.319,52.856
0.675,-0.916,-0.104,-85.999,90.149,27.588
0.761,-0.937,0.006,-91.064,90.027,38.879
0.769,-0.888,0.034,-87.158,129.028,87.585
0.728,-0.756,-0.005,-84.595,150.330,107.605
0.696,-0.725,-0.045,-86.243,159.119,114.197
0.672,-0.727,-0.083,-101.562,138.306,85.571
0.713,-0.734,-0.105,-110.718,123.718,68.420
0.769,-0.703,-0.088,-124.451,122.314,67.688
0.854,-0.631,-0.116,-130.249,132.385,77.576
0.868,-0.613,-0.170,-144.409,140.076,90.881
0.861,-0.612,-0.262,-149.475,132.690,88.806
0.858,-0.594,-0.260,-151.550,121.460,82.336
0.870,-0.554,-0.224,-146.545,114.197,74.402
0.940,-0.480,-0.167,-142.517,123.962,75.684
0.974,-0.459,-0.202,-151.672,147.034,87.463
0.997,-0.428,-0.395,-163.391,151.306,97.168
0.993,-0.409,-0.493,-173.340,148.132,104.431
0.981,-0.375,-0.536,-171.692,119.751,97.534
0.974,-0.300,-0.417,-159.363,103.577,84.717
0.987,-0.298,-0.322,-144.165,93.872,69.641
0.993,-0.316,-0.269,-149.536,99.426,72.510
0.969,-0.308,-0.318,-170.105,109.192,84.167
0.918,-0.268,-0.451,-176.025,108.093,87.463
0.904,-0.234,-0.476,-175.781,103.455,88.501
0.892,-0.198,-0.453,-160.400,96.375,87.158
0.873,-0.168,-0.347,-153.748,98.083,86.853
0.875,-0.178,-0.329,-156.372,104.858,88.257
0.893,-0.212,-0.411,-161.072,106.201,88.745
0.905,-0.209,-0.476,-165.771,105.103,89.966
0.895,-0.172,-0.526,-169.189,96.313,93.872
0.826,-0.047,-0.528,-162.720,92.468,92.957
0.800,-0.013,-0.477,-144.226,94.910,86.853
0.802,-0.021,-0.415,-141.602,98.511,84.717
0.819,-0.036,-0.429,-150.024,92.712,77.881
0.837,-0.059,-0.502,-154.541,83.557,71.716
0.827,-0.054,-0.541,-155.579,74.585,65.918
0.813,-0.038,-0.577,-146.973,67.017,59.937
0.767,0.022,-0.609,-140.259,68.787,59.570
0.732,0.063,-0.610,-128.113,76.416,60.303
0.699,0.106,-0.613,-122.498,78.491,56.274
0.734,0.084,-0.625,-115.356,66.406,34.851
0.868,-0.014,-0.664,-116.089,53.833,26.611
0.898,-0.029,-0.674,-118.713,43.457,25.513
0.897,-0.011,-0.680,-117.310,47.729,37.231
0.869,0.049,-0.704,-112.366,60.242,45.471
0.848,0.085,-0.730,-98.938,78.735,56.335
0.842,0.139,-0.796,-91.736,74.280,53.284
0.850,0.148,-0.798,-85.388,59.387,43.152
0.862,0.137,-0.782,-78.552,23.743,17.090
0.913,0.063,-0.764,-77.637,16.602,10.437
0.936,0.030,-0.771,-75.562,21.362,17.761
0.953,0.038,-0.789,-71.045,25.391,26.123
0.941,0.062,-0.783,-62.927,29.358,32.471
0.927,0.078,-0.774,-43.335,36.194,35.461
0.906,0.083,-0.760,-35.889,36.804,33.875
0.896,0.082,-0.758,-25.574,32.471,25.146
0.889,0.074,-0.748,-20.813,27.588,19.653
0.896,0.057,-0.722,-12.146,16.541,13.672
0.913,0.015,-0.674,-10.742,13.550,15.442
0.906,0.012,-0.669,-11.047,13.245,20.081
0.885,0.021,-0.674,-11.475,16.357,30.823
0.833,0.046,-0.676,-9.216,16.235,32.532
0.822,0.047,-0.662,-1.709,8.057,24.780
0.826,0.027,-0.625,2.014,2.625,18.372
0.827,0.015,-0.604,4.517,-1.587,13.367
0.824,0.005,-0.589,3.601,-4.028,11.597
0.809,0.004,-0.595,1.831,-2.197,13.733
0.799,0.009,-0.605,1.099,3.235,17.456
0.799,0.003,-0.612,1.892,3.662,16.174
0.812,-0.011,-0.608,2.747,1.953,12.329
0.829,-0.030,-0.602,3.784,-4.395,4.028
0.858,-0.050,-0.596,4.089,-6.104,2.686
0.855,-0.048,-0.589,2.869,-3.784,6.226
0.839,-0.029,-0.587,2.563,-0.916,8.484
0.829,-0.016,-0.590,4.395,2.136,9.033
0.817,-0.011,-0.578,5.737,1.709,6.897
0.816,-0.018,-0.570,6.897,0.061,3.662
0.818,-0.025,-0.569,8.606,-4.761,-2.319
0.821,-0.032,-0.587,8.545,-6.104,-3.845
0.823,-0.038,-0.596,8.362,-5.737,-3.174
0.829,-0.056,-0.581,8.850,-5.554,-1.587
0.833,-0.067,-0.562,9.521,-5.737,-0.793
0.835,-0.077,-0.547,9.460,-5.493,-0.793
0.819,-0.077,-0.532,9.033,-4.395,0.061
0.802,-0.064,-0.535,9.583,-1.221,2.258
0.782,-0.048,-0.549,10.315,0.000,2.075
0.783,-0.053,-0.554,11.963,-0.610,-1.404
0.801,-0.060,-0.548,12.268,-1.465,-3.296
0.811,-0.066,-0.543,10.681,-1.953,-3.113
0.814,-0.072,-0.536,6.409,-1.953,0.000
0.798,-0.070,-0.509,5.371,-1.709,0.732
0.786,-0.063,-0.504,3.662,-0.549,0.916
0.782,-0.052,-0.529,4.333,0.793,0.732
0.793,-0.052,-0.538,7.629,2.869,-0.977
0.826,-0.077,-0.532,7.996,2.502,-2.686
0.838,-0.084,-0.534,6.531,1.648,-4.028
0.844,-0.083,-0.546,2.075,1.953,-2.441
0.490,0.376,-2.053,-204.102,107.239,53.345
0.372,0.528,-2.266,-191.772,90.149,40.222
0.090,0.795,-2.742,-177.246,94.604,30.762
-0.066,0.989,-2.976,-163.818,95.703,17.517
-0.203,1.188,-3.196,-130.676,52.734,-35.645
-0.463,1.399,-3.651,-102.661,14.099,-67.627
-0.653,1.483,-3.872,-29.724,-55.969,-126.953
-1.107,1.456,-4.000,18.188,-80.078,-160.645
-1.347,1.224,-4.000,156.555,-126.770,-230.225
-1.897,0.270,-3.994,240.540,-170.166,-262.695
-2.192,-0.377,-3.996,328.735,-224.731,-291.382
-2.713,-1.636,-4.000,502.869,-295.837,-325.806
-2.977,-2.122,-4.000,577.271,-297.241,-341.064
-3.280,-2.484,-4.000,678.711,-300.293,-399.048
-3.887,-3.041,-4.000,714.233,-328.430,-454.407
-4.000,-3.490,-4.000,778.625,-464.722,-629.944
-4.000,-4.000,-4.000,788.574,-567.444,-719.665
-3.996,-4.000,-4.000,705.444,-780.212,-785.461
-3.931,-3.988,-3.987,627.014,-841.370,-737.427
-3.729,-3.935,-3.869,551.331,-841.431,-631.775
-3.429,-3.667,-3.554,500.854,-678.345,-357.788
-3.014,-2.688,-2.449,500.000,-580.200,-260.498
-2.919,-2.326,-1.848,428.467,-498.840,-215.454
-2.641,-1.878,-0.778,373.047,-488.892,-232.971
-2.367,-1.817,-0.380,288.696,-389.221,-219.360
-1.518,-1.915,0.014,260.803,-302.429,-181.946
-1.129,-1.909,0.069,228.821,-230.164,-130.066
-0.941,-1.792,0.092,163.635,-170.593,-16.174
-0.919,-1.435,0.132,146.545,-153.992,22.705
-0.899,-1.345,0.172,130.249,-117.187,44.250
-0.848,-1.385,0.385,123.169,-103.760,36.316
-0.799,-1.443,0.513,92.407,-73.242,8.667
-0.605,-1.462,0.519,69.824,-53.467,-1.587
-0.484,-1.414,0.451,55.176,-34.363,-4.700
-0.356,-1.382,0.419,51.453,-2.075,-2.014
-0.123,-1.374,0.460,46.875,9.644,-3.418
-0.032,-1.365,0.460,14.954,30.090,-1.709
0.103,-1.308,0.361,-5.554,42.358,5.554
0.146,-1.270,0.284,-38.086,66.711,23.376
0.239,-1.187,0.113,-47.607,75.134,32.043
0.294,-1.140,0.024,-51.636,83.008,39.124
0.360,-1.099,-0.047,-50.049,100.342,49.194
0.487,-1.069,-0.123,-51.270,106.445,57.251
0.538,-1.065,-0.130,-61.035,114.868,86.609
0.570,-0.996,-0.128,-67.932,120.361,104.980
0.559,-0.941,-0.143,-75.256,127.319,120.361
0.543,-0.888,-0.170,-89.783,137.634,127.258
0.537,-0.818,-0.251,-100.403,136.780,120.728
0.577,-0.811,-0.294,-124.756,124.268,104.858
0.697,-0.759,-0.286,-131.653,119.690,102.783
0.736,-0.710,-0.266,-134.583,118.408,105.225
0.727,-0.619,-0.277,-137.329,118.958,108.582
0.692,-0.596,-0.312,-138.489,118.347,103.027
0.679,-0.588,-0.349,-138.123,114.685,81.055
0.788,-0.597,-0.349,-137.085,112.122,72.449
0.870,-0.597,-0.327,-142.944,112.427,77.271
0.952,-0.546,-0.351,-151.978,118.286,90.759
0.914,-0.515,-0.408,-164.856,124.817,105.164
0.849,-0.479,-0.472,-189.209,123.352,107.727
0.804,-0.404,-0.546,-190.674,114.746,93.201
0.854,-0.390,-0.518,-176.147,98.633,62.195
0.962,-0.408,-0.416,-175.537,98.328,59.875
0.986,-0.411,-0.415,-194.031,113.037,84.778
0.914,-0.408,-0.500,-204.041,118.408,100.586
0.831,-0.387,-0.548,-210.571,117.554,109.619
0.773,-0.333,-0.576,-207.703,103.149,97.778
0.858,-0.196,-0.564,-200.500,97.961,84.717
0.913,-0.152,-0.563,-195.007,91.797,69.824
0.944,-0.094,-0.605,-194.702,87.891,65.491
0.950,-0.109,-0.633,-191.711,83.557,59.814
0.962,-0.241,-0.627,-176.880,71.777,48.462
0.955,-0.281,-0.581,-171.631,64.514,48.828
0.939,-0.274,-0.529,-167.541,67.444,61.890
0.947,-0.167,-0.502,-166.748,79.346,68.909
0.954,-0.105,-0.538,-167.236,99.915,77.698
0.954,-0.042,-0.653,-165.527,101.746,77.820
0.970,-0.053,-0.706,-161.316,98.022,74.646
0.983,-0.069,-0.744,-151.794,81.482,66.467
0.949,-0.034,-0.765,-149.658,71.899,63.660
0.941,0.017,-0.756,-143.372,59.998,59.998
0.954,0.129,-0.743,-136.658,60.669,62.073
0.962,0.179,-0.753,-118.103,66.956,68.604
0.972,0.239,-0.774,-105.835,67.566,64.819
0.988,0.236,-0.762,-92.896,64.758,55.603
1.010,0.219,-0.740,-85.022,45.471,43.274
1.023,0.191,-0.689,-87.219,33.325,43.701
1.027,0.187,-0.670,-84.167,18.738,47.791
1.011,0.226,-0.657,-76.416,17.883,49.133
0.996,0.256,-0.656,-65.552,20.020,48.706
0.988,0.277,-0.650,-44.067,21.912,43.396
0.982,0.300,-0.617,-36.865,20.020,40.344
0.981,0.305,-0.597,-28.931,14.587,34.668
1.002,0.261,-0.557,-27.649,10.498,31.982
1.002,0.239,-0.537,-25.146,1.282,28.870
0.972,0.244,-0.521,-23.254,-0.305,28.076
0.952,0.257,-0.531,-21.606,-0.183,27.893
0.933,0.268,-0.545,-15.320,1.892,28.503
0.898,0.273,-0.542,-10.803,1.892,27.832
0.887,0.258,-0.526,-0.549,-3.174,20.081
0.889,0.197,-0.491,3.418,-6.775,15.625
0.882,0.171,-0.472,5.859,-9.338,13.428
0.870,0.151,-0.458,7.141,-8.545,14.160
0.858,0.123,-0.457,6.470,-6.348,14.648
0.859,0.116,-0.463,5.005,-2.808,13.489
0.872,0.086,-0.472,6.226,-2.625,11.414
0.875,0.071,-0.476,12.573,-5.798,7.202
0.875,0.040,-0.457,16.541,-7.507,5.859
0.879,0.021,-0.442,19.226,-8.728,5.249
0.882,0.008,-0.430,19.348,-8.972,5.676
0.870,0.014,-0.413,18.555,-7.141,5.920
0.864,0.021,-0.408,16.541,-1.343,6.714
0.860,0.014,-0.407,14.709,0.305,6.470
0.864,0.005,-0.411,13.428,0.183,5.432
0.872,-0.001,-0.417,15.076,-1.892,2.136
0.865,0.002,-0.411,16.602,-2.747,0.488
0.868,-0.001,-0.406,17.456,-3.784,-3.052
0.879,-0.004,-0.410,15.747,-4.028,-3.845
0.881,-0.005,-0.408,11.780,-3.174,-3.540
0.897,-0.019,-0.398,9.521,-2.686,-2.625
0.893,-0.022,-0.396,7.751,-1.892,-1.343
0.890,-0.025,-0.395,8.728,-0.061,0.549
0.898,-0.025,-0.391,10.254,0.122,0.122
0.895,-0.024,-0.378,11.292,0.366,-1.953
0.905,-0.030,-0.394,11.108,1.709,-2.258
0.916,-0.022,-0.425,10.437,3.967,-1.160
0.907,-0.007,-0.441,8.484,7.935,3.235
0.879,0.001,-0.432,7.751,8.118,3.723
0.887,-0.003,-0.439,7.751,4.761,1.282
0.893,-0.002,-0.432,8.606,3.357,-0.488
0.897,-0.016,-0.414,9.338,2.014,-3.967
0.919,-0.046,-0.418,8.728,1.953,-3.601
0.905,-0.033,-0.412,8.301,2.930,-1.526
0.883,-0.021,-0.398,5.737,6.592,1.587
0.875,-0.015,-0.406,3.174,7.385,1.648
0.882,-0.005,-0.425,2.563,6.470,1.099
0.912,-0.006,-0.434,4.761,5.798,-0.854
0.936,-0.028,-0.433,5.798,4.639,-2.930
0.947,-0.040,-0.437,4.089,2.136,0.061
0.916,-0.001,-0.450,5.920,3.174,2.502
0.909,0.003,-0.442,10.254,4.517,0.244
0.919,-0.021,-0.412,9.460,1.526,-2.319
0.914,-0.022,-0.401,6.042,-3.357,-4.944
0.890,-0.010,-0.400,5.005,-2.686,-5.249
0.881,-0.004,-0.410,4.761,-1.465,-5.249
0.883,-0.005,-0.417,8.118,-0.244,-6.470
0.931,-0.040,-0.409,10.193,-2.014,-7.629
0.948,-0.057,-0.390,10.925,-8.545,-9.033
0.941,-0.070,-0.356,9.277,-10.193,-8.789
0.923,-0.062,-0.349,5.554,-8.240,-6.348
0.902,-0.047,-0.356,3.967,-5.615,-4.822
0.729,0.527,-1.549,-117.493,123.230,-41.748
0.756,0.519,-1.678,-110.535,125.183,-29.114
0.723,0.698,-2.122,-117.065,81.726,-28.748
0.622,0.870,-2.276,-112.061,14.221,-39.246
0.378,0.853,-2.378,-46.143,-88.501,-82.214
0.292,0.677,-2.474,-3.357,-74.890,-97.961
0.266,0.450,-2.707,49.438,39.185,-90.698
0.319,0.197,-3.419,61.279,79.834,-69.214
0.262,0.272,-3.680,107.483,64.819,-36.072
-0.062,0.204,-3.896,153.870,21.606,-46.387
-0.272,-0.083,-3.880,210.022,-27.527,-75.317
-0.509,-0.479,-3.846,314.026,-90.332,-152.588
-0.822,-1.365,-3.936,358.398,-79.651,-181.519
-0.837,-1.761,-4.000,446.106,4.333,-195.984
-0.762,-2.148,-4.000,489.746,28.931,-207.458
-0.811,-2.264,-4.000,558.594,-45.471,-293.640
-1.187,-2.547,-3.998,584.290,-129.456,-361.877
-1.473,-2.752,-4.000,602.844,-219.238,-430.908
-1.898,-3.314,-3.939,614.624,-390.198,-523.560
-1.959,-3.533,-3.768,614.136,-467.529,-537.720
-1.966,-3.601,-3.508,584.045,-594.482,-502.441
-1.959,-3.248,-2.955,557.678,-629.944,-464.294
-1.952,-2.967,-2.681,502.869,-607.849,-373.474
-1.803,-2.458,-2.112,467.529,-563.538,-322.632
-1.697,-2.248,-1.900,384.766,-467.102,-228.271
-1.539,-1.920,-1.631,353.455,-433.411,-199.524
-1.475,-1.827,-1.474,332.886,-416.992,-186.340
-1.396,-1.779,-1.262,307.312,-419.495,-180.359
-1.231,-1.680,-0.707,294.495,-415.649,-165.649
-1.164,-1.604,-0.449,264.893,-355.774,-94.482
-1.021,-1.476,-0.162,252.441,-309.937,-54.871
-0.935,-1.466,-0.062,231.384,-242.737,-14.282
-0.757,-1.498,0.209,214.478,-226.196,-9.888
-0.669,-1.503,0.339,192.200,-213.013,-5.066
-0.588,-1.483,0.431,150.391,-180.237,25.391
-0.540,-1.377,0.471,136.719,-164.001,44.678
-0.523,-1.307,0.490,124.939,-142.517,48.950
-0.454,-1.203,0.598,118.713,-132.446,37.231
-0.398,-1.201,0.631,98.572,-98.633,23.987
-0.280,-1.217,0.631,91.675,-77.148,26.245
-0.243,-1.196,0.641,87.585,-58.533,30.579
-0.204,-1.156,0.686,79.407,-37.537,26.428
-0.104,-1.108,0.801,69.702,-31.555,14.587
-0.049,-1.127,0.826,38.025,-20.569,-10.193
0.025,-1.172,0.832,24.414,-12.207,-13.733
0.044,-1.160,0.821,8.301,19.226,0.427
0.100,-1.111,0.759,2.502,38.025,8.911
0.163,-1.098,0.710,-4.272,54.260,13.611
0.239,-1.098,0.661,-24.719,73.303,19.836
0.326,-1.089,0.575,-37.964,79.529,25.208
0.332,-1.072,0.528,-63.904,91.797,37.659
0.319,-1.007,0.451,-73.975,94.482,41.016
0.330,-0.966,0.441,-80.078,96.069,41.260
0.351,-0.933,0.443,-84.412,109.192,41.321
0.420,-0.919,0.398,-86.975,120.056,45.593
0.443,-0.921,0.344,-96.741,137.634,61.707
0.475,-0.892,0.231,-103.210,143.494,69.519
0.496,-0.873,0.179,-110.962,147.644,75.195
0.524,-0.845,0.137,-127.197,151.794,78.613
0.588,-0.757,0.106,-134.338,152.527,78.430
0.611,-0.738,0.081,-146.240,153.564,74.524
0.643,-0.735,-0.009,-151.306,153.320,70.557
0.661,-0.730,-0.070,-156.067,151.184,67.322
0.733,-0.646,-0.122,-155.762,149.414,68.481
0.778,-0.600,-0.113,-156.860,145.081,68.420
0.822,-0.572,-0.110,-169.617,126.526,58.411
0.861,-0.564,-0.156,-177.551,119.507,52.368
0.859,-0.555,-0.196,-185.974,126.648,49.866
0.872,-0.455,-0.253,-186.523,135.437,53.711
0.901,-0.389,-0.280,-184.631,142.944,59.204
0.943,-0.331,-0.328,-178.101,153.198,72.388
1.003,-0.270,-0.448,-176.453,151.855,75.867
1.005,-0.262,-0.491,-179.810,125.854,62.805
0.999,-0.233,-0.512,-183.228,108.032,51.025
0.994,-0.192,-0.484,-187.622,92.102,43.884
0.962,-0.096,-0.439,-186.035,98.206,49.438
0.949,-0.076,-0.464,-182.434,109.619,57.129
0.937,-0.080,-0.514,-180.603,122.498,65.613
0.907,-0.094,-0.634,-182.007,116.638,61.829
0.899,-0.070,-0.662,-179.871,89.661,44.189
0.884,0.006,-0.603,-173.706,78.674,35.950
0.869,0.028,-0.549,-166.565,73.914,30.762
0.853,0.031,-0.528,-160.828,79.529,30.518
0.828,0.016,-0.601,-162.048,84.778,33.386
0.820,0.018,-0.658,-164.673,87.952,36.011
0.803,0.071,-0.701,-164.673,82.703,32.410
0.784,0.104,-0.677,-156.860,62.866,16.724
0.752,0.136,-0.588,-149.414,57.434,8.606
0.763,0.127,-0.568,-144.592,59.265,3.296
0.800,0.099,-0.576,-144.470,71.655,-0.366
0.865,0.031,-0.605,-144.897,71.594,-2.930
0.880,0.016,-0.609,-144.958,56.946,-13.855
0.882,0.029,-0.576,-144.836,47.119,-19.836
0.891,0.037,-0.543,-142.822,39.612,-24.048
0.900,0.044,-0.512,-133.423,48.462,-20.874
0.932,0.061,-0.491,-132.568,65.613,-15.015
0.964,0.041,-0.519,-139.343,95.093,-6.287
1.031,0.008,-0.609,-139.771,97.900,-4.578
1.037,0.013,-0.649,-127.258,84.106,-4.944
1.020,0.048,-0.654,-117.432,73.364,-6.165
1.023,0.068,-0.628,-108.276,66.528,-6.287
1.038,0.084,-0.615,-98.450,72.571,0.000
1.096,0.100,-0.653,-96.558,78.369,3.967
1.123,0.097,-0.686,-88.623,77.881,2.869
1.180,0.040,-0.750,-81.909,68.115,-1.404
1.193,0.008,-0.760,-73.669,53.284,-5.737
1.190,-0.020,-0.748,-55.420,25.757,-9.338
1.175,-0.052,-0.691,-45.959,19.653,-7.629
1.165,-0.070,-0.646,-32.349,22.217,2.075
1.142,-0.115,-0.562,-31.555,26.062,8.423
1.119,-0.122,-0.550,-34.241,31.250,20.264
1.082,-0.094,-0.571,-32.166,31.921,24.292
1.067,-0.089,-0.580,-27.405,30.273,27.100
1.059,-0.092,-0.577,-13.062,19.531,28.687
1.058,-0.121,-0.545,-9.521,13.306,28.687
1.051,-0.138,-0.534,-15.625,4.639,34.180
0.986,-0.134,-0.522,-19.470,1.526,39.368
0.937,-0.121,-0.518,-19.104,-0.732,42.664
0.896,-0.088,-0.504,-9.338,-3.906,38.208
0.891,-0.088,-0.493,-6.470,-7.507,35.461
0.886,-0.097,-0.477,-2.136,-12.634,31.982
0.875,-0.109,-0.441,-0.427,-8.545,30.334
0.864,-0.118,-0.436,-2.991,4.028,29.541
0.859,-0.143,-0.445,-3.357,6.653,29.358
0.858,-0.147,-0.446,-1.831,6.897,28.625
0.858,-0.149,-0.448,0.671,5.432,26.917
0.854,-0.146,-0.464,1.831,4.883,25.085
0.844,-0.137,-0.465,4.700,3.479,17.517
0.842,-0.141,-0.475,4.883,2.991,14.160
0.853,-0.148,-0.484,3.845,4.761,13.245
0.861,-0.148,-0.494,1.892,6.042,14.954
0.866,-0.148,-0.500,-0.366,6.897,16.663
0.877,-0.158,-0.506,-2.869,3.784,17.395
0.883,-0.159,-0.505,-1.953,-0.549,15.564
0.875,-0.153,-0.497,1.648,-6.409,10.254
0.849,-0.141,-0.489,2.502,-5.737,8.606
0.838,-0.136,-0.495,2.197,-3.723,8.179
0.832,-0.129,-0.506,0.000,0.183,9.460
0.818,-0.116,-0.505,0.000,0.854,9.338
0.829,-0.125,-0.495,4.395,-2.319,4.089
0.862,-0.141,-0.480,5.676,-5.920,1.648
0.854,-0.139,-0.463,6.104,-10.132,0.549
0.835,-0.132,-0.448,6.042,-9.277,0.366
0.829,-0.124,-0.453,5.310,-8.118,-0.244
0.821,-0.115,-0.450,3.967,-8.240,-2.563
0.846,-0.144,-0.437,4.700,-8.728,-4.456
0.865,-0.153,-0.441,7.019,-7.690,-6.287
0.850,-0.138,-0.420,6.897,-6.165,-5.920
0.835,-0.137,-0.407,3.479,-1.953,-5.737
0.844,-0.150,-0.428,1.404,-0.366,-5.676
0.700,0.645,-1.293,-102.234,58.899,-30.457
0.684,0.698,-1.308,-85.632,72.998,-17.883
0.672,0.813,-1.558,-89.600,71.411,-12.451
0.655,0.933,-1.748,-96.069,54.871,-12.756
0.537,1.211,-2.024,-81.299,-7.385,-38.391
0.421,1.285,-2.112,-57.434,-27.405,-53.589
0.296,1.269,-2.238,-12.085,-7.996,-72.083
0.173,1.066,-2.724,3.540,16.235,-73.425
0.123,1.012,-3.025,34.668,54.932,-62.805
-0.062,0.939,-3.643,57.922,62.317,-68.237
-0.136,0.749,-3.927,92.407,53.284,-86.365
-0.274,0.462,-4.000,195.557,-22.888,-137.451
-0.828,-0.306,-4.000,258.545,-64.697,-163.330
-1.081,-0.737,-3.994,385.254,-45.349,-192.749
-1.196,-1.514,-3.997,436.096,2.136,-201.660
-1.175,-1.862,-4.000,506.287,5.432,-269.287
-1.224,-2.485,-4.000,544.617,-66.345,-334.045
-1.374,-2.798,-4.000,591.492,-164.246,-403.992
-1.669,-3.161,-4.000,665.527,-362.854,-523.926
-2.468,-3.895,-4.000,688.965,-452.820,-580.017
-2.719,-4.000,-4.000,706.421,-618.591,-662.598
-2.680,-4.000,-4.000,683.655,-702.881,-657.349
-2.560,-3.958,-3.946,592.346,-825.867,-542.053
-2.468,-3.324,-3.317,543.701,-818.726,-452.576
-2.380,-2.879,-2.941,472.107,-668.274,-259.705
-2.137,-2.354,-2.391,450.012,-580.261,-186.462
-2.034,-2.153,-2.082,426.697,-518.555,-145.325
-1.929,-1.962,-1.771,349.853,-472.717,-125.854
-1.694,-1.639,-1.266,315.186,-456.360,-121.521
-1.580,-1.529,-1.056,289.612,-391.357,-85.632
-1.428,-1.504,-0.585,288.269,-349.609,-56.213
-1.355,-1.574,-0.329,258.545,-281.982,1.587
-1.151,-1.618,0.062,222.046,-258.362,23.315
-1.044,-1.550,0.157,131.653,-221.924,56.641
-0.918,-1.313,0.172,102.844,-202.393,68.176
-0.881,-1.199,0.191,94.543,-177.673,75.073
-0.841,-1.135,0.242,99.548,-127.014,74.646
-0.743,-1.180,0.344,95.337,-111.389,63.843
-0.686,-1.228,0.407,75.684,-95.947,33.386
-0.574,-1.269,0.586,64.697,-87.585,24.780
-0.524,-1.259,0.659,54.565,-73.364,24.719
-0.418,-1.215,0.692,39.246,-29.724,30.396
-0.344,-1.176,0.679,33.813,-8.423,25.024
-0.265,-1.149,0.664,22.949,26.978,16.724
-0.120,-1.140,0.649,16.418,45.715,21.179
-0.065,-1.137,0.637,-6.592,76.111,30.334
0.024,-1.103,0.588,-22.095,83.313,28.198
0.075,-1.076,0.553,-37.231,87.769,22.156
0.126,-1.049,0.506,-55.481,103.027,17.090
0.224,-0.995,0.403,-55.847,114.685,23.010
0.277,-0.974,0.377,-56.030,130.371,32.166
0.367,-0.966,0.358,-63.904,129.700,31.433
0.402,-0.985,0.336,-75.378,127.930,29.907
0.442,-1.014,0.306,-92.896,135.437,36.377
0.504,-0.983,0.247,-96.497,146.851,48.462
0.509,-0.917,0.213,-98.389,174.377,78.613
0.529,-0.800,0.153,-100.220,181.152,84.534
0.569,-0.783,0.124,-116.455,176.758,73.914
0.665,-0.782,0.051,-129.395,169.983,67.444
0.695,-0.776,0.016,-141.968,164.246,65.491
0.712,-0.743,-0.009,-155.640,169.312,74.768
0.744,-0.632,-0.038,-155.884,177.551,82.886
0.763,-0.590,-0.051,-158.020,185.547,93.140
0.779,-0.552,-0.139,-165.222,181.885,92.163
0.786,-0.535,-0.208,-173.645,173.157,86.182
0.829,-0.447,-0.233,-183.838,148.071,66.406
0.861,-0.392,-0.205,-185.608,141.541,62.683
0.877,-0.353,-0.190,-181.580,157.227,78.369
0.860,-0.350,-0.266,-177.307,170.654,91.492
0.839,-0.372,-0.339,-181.396,176.819,104.980
0.810,-0.344,-0.448,-189.941,164.734,97.046
0.831,-0.264,-0.437,-201.965,126.404,60.303
0.890,-0.160,-0.392,-203.552,112.549,45.227
